sensor_id,gap_corr_sum Week1,gap_corr_sum Week10,gap_corr_sum Week11,gap_corr_sum Week12,gap_corr_sum Week13,gap_corr_sum Week14,gap_corr_sum Week15,gap_corr_sum Week2,gap_corr_sum Week3,gap_corr_sum Week4,gap_corr_sum Week5,gap_corr_sum Week6,gap_corr_sum Week7,gap_corr_sum Week8,gap_corr_sum Week9,gap_corr_sum_square Week1,gap_corr_sum_square Week10,gap_corr_sum_square Week11,gap_corr_sum_square Week12,gap_corr_sum_square Week13,gap_corr_sum_square Week14,gap_corr_sum_square Week15,gap_corr_sum_square Week2,gap_corr_sum_square Week3,gap_corr_sum_square Week4,gap_corr_sum_square Week5,gap_corr_sum_square Week6,gap_corr_sum_square Week7,gap_corr_sum_square Week8,gap_corr_sum_square Week9,raw_corr_sum Week1,raw_corr_sum Week10,raw_corr_sum Week11,raw_corr_sum Week12,raw_corr_sum Week13,raw_corr_sum Week14,raw_corr_sum Week15,raw_corr_sum Week2,raw_corr_sum Week3,raw_corr_sum Week4,raw_corr_sum Week5,raw_corr_sum Week6,raw_corr_sum Week7,raw_corr_sum Week8,raw_corr_sum Week9,raw_corr_sum_square Week1,raw_corr_sum_square Week10,raw_corr_sum_square Week11,raw_corr_sum_square Week12,raw_corr_sum_square Week13,raw_corr_sum_square Week14,raw_corr_sum_square Week15,raw_corr_sum_square Week2,raw_corr_sum_square Week3,raw_corr_sum_square Week4,raw_corr_sum_square Week5,raw_corr_sum_square Week6,raw_corr_sum_square Week7,raw_corr_sum_square Week8,raw_corr_sum_square Week9
24573,,364.1098,370.5895,376.698,398.7778,411.4615,341.5834,,29.9422,120.6171,247.8143,303.3118,318.4444,328.4615,358.2118,,266.2783,276.0052,291.6189,328.2086,347.9325,269.1558,,23.44,46.109,135.4623,199.6432,223.0454,227.5297,267.0528,,291.2824,277.3522,336.3886,366.4532,362.2982,289.1322,,336.3161,-297.4469,416.4015,-271.0638,264.571,262.794,300.0484,,213.7388,205.0193,268.8145,306.7513,285.957,206.6885,,339.3345,294.28,463.1315,377.3867,386.0532,262.9392,225.5921
24576,,303.5266,299.0495,282.8499,353.9949,388.7191,359.402,,9.51,112.3051,272.0014,238.8522,307.5134,284.8134,304.2548,,186.5207,180.6674,166.4338,259.8349,310.6903,298.1362,,19.9338,37.0263,162.2276,125.356,208.8281,170.9781,194.3104,,251.0443,246.3361,287.0278,347.3971,349.7396,323.1052,,336.4106,-272.2602,414.3644,292.8375,256.5415,279.4682,279.1139,,164.4507,149.9343,226.379,288.0916,283.3332,254.6282,,339.741,256.4139,455.228,414.6908,397.5722,343.9454,298.1666
24577,,340.3647,352.561,340.7765,364.4454,395.1683,332.3433,,14.9467,99.3013,275.2583,270.9384,312.7559,322.8943,329.9513,,231.9687,250.2163,239.4218,275.3411,320.3524,255.7003,,8.898,33.5812,165.2404,157.859,213.7111,218.174,223.7219,,80.0342,147.8508,253.8203,340.4822,338.5693,273.7777,,336.4846,-299.9616,418.4245,300.2965,260.7552,280.8856,279.4262,,156.9663,141.0966,155.8486,256.8594,269.5165,184.1106,,339.9588,298.1607,463.1672,432.6504,387.5679,344.5573,298.0388
24579,,196.1239,130.6734,195.2277,243.507,368.7006,351.7286,,45.6918,112.0644,226.3084,246.306,266.3245,264.5542,233.4966,,77.5495,36.9366,80.9656,127.9167,280.0341,284.9088,,16.2417,38.9188,110.9106,130.2665,155.7934,148.297,115.0211,,151.6301,69.7606,261.5412,235.8983,321.1972,261.7963,,336.4109,-280.1613,418.1919,300.7675,258.2729,261.9643,219.9201,,79.3148,97.363,227.4236,166.8251,250.0226,172.1684,,339.6909,268.0296,460.7148,431.4842,346.8132,226.41,125.051
24582,,61.7669,58.437,150.5165,171.6864,315.3216,310.9902,,,,269.3724,228.6576,,-95.4955,-49.7658,,10.6093,9.0752,48.7302,63.543,205.8377,224.156,,,,161.7123,121.2891,,22.2146,8.4214,,70.8349,21.4067,227.2138,233.4277,314.1577,284.5826,,,,416.6432,371.1699,,237.1374,211.0783,,35.3153,39.9273,176.4208,174.3872,239.8312,223.8483,,,,452.8476,410.5673,,294.0616,248.775
24583,,189.2829,271.7495,309.9588,354.0739,356.2938,328.027,,,,277.3681,261.8923,,129.6673,142.5802,,73.2946,149.9567,196.6765,259.8317,263.045,248.0396,,,,171.9739,153.8448,,37.3648,47.2234,,162.3962,219.9609,303.4646,349.5591,297.0663,8.6506,,,,373.3772,320.8271,,191.9382,223.4081,,138.307,123.783,243.2208,269.9798,203.4246,86.0394,,,,355.5313,297.6067,,146.7525,218.7634
24585,,284.2195,295.1903,326.6839,373.5274,394.1958,350.2746,,,,318.2815,307.5691,,237.5889,261.704,,162.0823,174.9183,216.6135,288.2137,318.4445,282.5152,,,,220.203,210.0593,,119.7787,142.9527,,243.7146,263.5092,323.5605,316.1578,354.42,272.9755,,,,364.4029,237.472,,120.6222,205.8038,,199.8328,195.6359,270.5032,268.1398,286.9534,195.6738,,,,337.274,160.2177,,70.5527,115.0053
24588,,384.8755,373.3594,384.4749,401.7805,395.4232,347.7215,,,150.5754,227.2825,262.9056,276.1078,308.0238,336.2522,,299.5047,283.3375,302.1183,333.6298,322.5913,279.6617,,,61.8619,117.5744,154.0347,170.2106,202.9497,236.4318,,286.4356,317.2449,345.7829,359.4882,367.218,281.1039,,,396.1616,414.7121,326.6479,263.0869,298.8594,195.1807,,218.1302,238.7902,305.2153,309.0883,300.9688,201.9349,,,441.3421,454.7013,419.7632,380.4523,352.5094,127.7733
24589,,280.6218,285.2034,316.8348,355.8815,386.8691,316.9509,,,148.5873,209.4412,288.7731,226.3734,146.1833,242.1779,,157.5335,163.1362,208.5131,262.7302,308.1646,232.2243,,,56.2807,99.6134,181.5522,115.2702,46.9222,123.2445,,253.463,211.8858,259.1637,331.4522,325.8867,281.1919,,,396.1865,412.2095,301.4133,221.5418,-206.6522,278.4525,,156.2758,140.9235,233.468,270.2897,265.5742,214.9015,,,438.0357,450.3786,426.9638,286.3096,227.6212,290.348
24591,,311.6128,317.5079,313.0155,367.6756,392.1139,340.5829,,,174.7413,244.4753,295.8914,234.7098,293.4297,276.3974,,193.9822,202.3214,203.5706,281.4477,316.1644,267.8016,,,80.241,132.659,189.1282,123.1168,180.8042,156.4074,,251.9574,293.9087,311.8421,320.0499,345.879,163.2119,,,396.2524,406.1848,274.9529,259.4872,210.2162,16.6746,,197.8031,200.1431,263.0787,266.0891,274.2343,107.3785,,,435.6289,432.2738,328.969,351.9335,135.6969,107.1161
24594,,338.0415,300.3256,300.2055,352.6934,379.1107,351.6588,,,185.5927,234.1259,279.3884,265.4367,240.286,277.6898,,229.4914,180.9258,187.0117,258.7483,295.7445,284.6343,,,86.6496,120.7521,168.5884,154.818,122.794,158.8092,,198.5863,143.2677,312.1497,301.1429,337.7967,279.6298,,,396.4963,416.7056,301.7346,260.3537,-194.1839,287.6663,,169.9744,137.547,222.2498,200.3309,259.4271,192.2926,,,432.4189,466.8034,423.1851,382.3573,210.3218,248.9464
24595,,357.0989,369.1444,377.4542,396.3006,410.6305,369.0355,,,96.9945,268.4036,303.4327,308.7948,312.2731,329.8694,,255.7263,273.9476,291.4856,324.224,345.4765,313.345,,,38.3801,157.1662,198.9476,207.8136,204.1822,224.5736,,277.7514,298.6028,358.3228,362.7836,370.1182,329.4659,,,396.3204,419.7273,302.7805,262.9366,-210.8527,314.6806,,187.0311,204.5866,311.0184,287.2621,302.3749,263.1262,,,439.3996,470.2201,424.0319,384.439,236.9946,264.4232
24597,,235.332,310.403,304.5206,314.3067,365.6972,342.9627,,,101.1454,193.3377,268.7953,235.6798,261.1947,187.3572,,110.8706,192.6726,191.6841,208.5595,276.4921,272.389,,,38.1473,82.3006,155.8567,122.2624,143.8776,73.6288,,127.9981,211.9083,284.7318,290.2896,310.8544,281.759,,,396.5161,416.9628,328.1429,258.1593,-215.3622,109.6456,,91.2038,116.6317,241.9197,198.972,243.8386,194.7044,,,436.9797,469.2639,429.6765,379.2296,243.2604,48.3066
24600,,372.1782,,,,,,,,263.9997,255.1723,202.719,248.7264,163.4049,281.1423,,278.828,,,,,,,,168.3453,141.6204,91.537,136.384,57.7273,168.2755,,255.0993,,,,,,,,389.0084,-357.9354,300.4458,262.596,261.9411,235.0022,,176.4753,,,,,,,,434.3517,372.4467,430.3767,382.8148,278.5907,264.6015
24601,,386.3248,,,,,,,,275.5214,292.4413,276.0906,294.7562,308.3483,347.4254,,299.6222,,,,,,,,177.5093,184.9862,164.7687,189.7424,198.5784,247.71,,253.7451,,,,,,,,397.4152,-361.0307,322.5152,257.4912,-208.8901,290.2787,,187.031,,,,,,,,438.0424,381.0447,432.5123,379.2557,232.3139,305.0189
24603,,348.101,,,,,,,,255.0907,270.5235,261.9201,292.879,305.0315,307.4446,,242.4251,,,,,,,,155.6741,160.0698,151.236,190.7602,197.8513,195.0733,,251.7316,,,,,,,,396.8202,-360.8272,301.0054,258.3204,284.3355,312.7309,,178.688,,,,,,,,442.2604,377.9025,430.4619,380.7504,343.429,295.5364
24606,,372.453,390.9468,386.0209,396.6778,411.9637,363.6872,,53.9952,123.0923,192.3077,320.8359,246.126,285.7724,,,278.5407,306.742,305.6573,324.4348,348.2791,304.3468,,15.2836,41.4008,81.2397,224.1634,132.8599,171.3298,,,78.6327,305.0806,318.0913,341.7426,355.7862,308.839,,337.2465,-330.5381,414.3654,329.5791,259.5705,290.2905,,,128.251,235.1982,246.9738,257.7389,280.3479,243.1409,,341.3143,310.262,457.2909,441.8892,378.7992,315.1975,
24607,,383.5581,377.6957,383.0052,394.9135,404.9964,348.2406,,49.4485,122.8646,194.8602,208.3362,131.4814,217.3753,,,295.3719,287.159,300.0776,321.4434,336.921,278.8246,,16.6538,47.5545,90.535,98.3124,41.3052,101.975,,,281.7423,309.5512,344.3705,342.0588,346.4066,269.3269,,337.116,-334.0135,402.238,322.7289,253.1531,273.1559,,,190.7768,220.3353,295.5119,270.4839,263.8877,201.8469,,341.0624,316.9537,421.5617,434.138,375.9452,337.2893,
24609,,372.3612,380.4614,363.1437,381.5783,402.9632,298.5475,,79.1366,128.3198,182.6489,284.8468,247.5335,232.8639,,,278.3809,290.7277,272.4932,300.5217,333.5769,206.7947,,29.007,49.8321,78.4224,177.4832,135.4065,116.2275,,,98.3448,293.1319,283.1273,343.2768,362.6719,95.2722,,337.181,-334.8128,392.2916,328.1426,257.5197,272.3815,,,130.0421,225.8733,229.8168,283.7313,291.4454,82.0438,,341.1061,318.4441,403.356,440.7701,380,337.7348,
24751,,256.611,366.2699,383.7797,380.5316,379.6503,340.2952,,,,,,148.6487,223.7566,294.7992,,132.141,268.1764,299.9056,299.5133,296.3169,267.6272,,,,,,51.2106,107.4096,177.2247,,15.5388,194.4957,362.8728,356.3033,324.5584,300.0852,,,,,,249.3238,266.4865,109.2914,,157.6929,156.7192,313.1265,282.0827,231.5356,217.8528,,,,,,360.8151,256.4528,85.0261
24809,,,,335.1553,371.0692,375.3129,331.2639,,,,,,74.5535,,124.5262,,,,231.2602,285.2417,288.9928,253.005,,,,,,16.0312,,39.7862,,,,319.1751,307.8477,320.169,295.4838,,,,,,-240.9429,,-26.3534,,,,264.1957,211.5909,230.0272,209.1628,,,,,,355.6538,,94.7252
24837,,,,,,,,,,271.2411,275.5912,243.205,311.1504,336.5909,189.654,,,,,,,,,,167.9176,164.2082,127.674,215.0277,240.3574,76.1865,,,,,,,,,,397.6939,417.8485,296.5973,-151.3965,295.3192,253.8604,,,,,,,,,,442.1223,464.3021,426.463,183.3284,348.7473,228.1983
24839,,364.5885,373.2997,352.3429,382.1343,366.6583,303.9076,,,149.3479,81.4225,95.0865,260.764,312.5424,332.2075,,267.0736,282.2377,255.5802,300.406,276.5133,214.0411,,,53.9087,21.8641,24.7553,150.5558,207.07,229.6958,,167.6028,151.089,263.8739,284.9978,229.9185,208.585,,,395.8531,413.743,294.3707,-167.5115,294.4506,261.1971,,138.5193,114.8525,159.6063,189.1677,136.2229,113.1553,,,440.6033,457.1465,419.8822,213.8576,318.5868,173.4126
24843,,371.4565,366.1759,324.426,388.4675,405.8861,365.4456,,,206.2169,171.7758,245.5279,280.5841,335.2354,344.5076,,277.4786,269.6702,217.0068,311.0066,337.6821,307.6217,,,97.5915,67.5312,129.0923,175.8432,238.406,247.7646,,284.2335,287.4278,340.1988,327.7473,344.951,300.343,,,396.7949,416.5838,298.2778,-174.8476,288.8896,306.1255,,195.5628,192.0779,260.9688,253.2982,264.5047,222.8908,,,441.7388,462.4753,428.0154,222.6856,348.9916,241.8551
24845,,377.3908,377.9388,360.1013,379.4489,402.7319,336.3405,,137.6313,243.2079,249.4227,264.9637,253.1539,311.7151,322.0736,,286.5492,288.1477,266.4956,297.4066,333.1552,260.6048,,64.5295,135.0692,135.6492,150.7541,142.1116,203.826,214.531,,289.1992,306.1973,344.1665,349.9306,349.1071,305.8656,,336.51,397.2995,418.1273,298.1149,-167.0148,290.76,317.8004,,212.6016,221.6182,262.0204,273.5385,269.4425,232.3255,,339.7604,441.9065,464.6388,430.2721,207.062,349.9457,284.3367
24849,,362.3136,365.5606,377.0997,387.3123,402.76,350.4334,,,235.6768,249.848,232.7759,203.1731,231.6102,248.161,,263.8933,269.1141,290.8314,310.3072,332.7672,283.2265,,,127.2426,136.6215,116.5876,91.1329,113.1479,129.7694,,-21.8425,282.3125,327.438,323.5154,349.4684,289.1027,,,397.2336,417.638,296.4729,-161.0017,266.5273,265.1664,,119.4998,184.4034,264.0062,229.8599,268.5132,203.2663,,,439.6873,464.1033,426.6055,196.5259,328.8475,254.9562
24851,,354.2065,321.7554,180.0113,162.8786,170.549,151.137,,,80.1853,-20.1958,-15.9402,192.4087,275.9108,334.4411,,251.6926,210.7637,73.5586,61.9099,69.4751,61.2697,,,22.2141,11.2228,10.1462,84.1626,163.0479,234.4962,,178.6614,19.0473,207.7893,232.5282,230.1028,218.0622,,,395.3472,412.1682,291.5765,-183.2727,283.2042,219.2294,,126.3631,104.0432,109.3596,131.545,126.4783,135.8418,,,436.0148,453.4296,414.7217,236.0605,340.4596,133.3315
24855,,357.3853,341.4427,,,,,,166.137,279.3149,232.1829,192.1813,267.6151,338.8973,327.2943,,256.91,234.442,,,,,,96.7374,180.2446,116.7879,80.9586,158.3564,241.2628,224.6522,,257.5177,234.3922,,,,,,335.3267,397.2619,417.6156,296.2319,-179.1287,295.0371,258.3796,,164.0677,144.851,,,,,,337.0599,442.7041,463.0637,425.5755,234.1711,348.6499,173.5354
24857,,373.581,378.5757,,,,,,,256.4867,241.355,234.2595,294.3968,317.5732,326.1822,,281.672,289.0502,,,,,,,150.3687,126.983,118.3362,192.7964,214.5761,224.3589,,288.3479,305.357,,,,,,,397.6176,418.0619,298.0874,-177.74,299.6029,259.5386,,202.3106,212.4175,,,,,,,441.5317,465.013,424.7772,227.4782,351.8631,172.9388
24922,,234.6789,144.144,131.0599,203.6036,265.6444,,,,,231.2719,280.4955,253.2403,260.0794,262.939,,113.8166,45.9961,38.8041,91.3358,149.6291,,,,,120.1264,173.5749,146.4618,146.4235,149.5433,,203.1074,74.7465,192.4536,144.2806,157.6536,,,,,418.8924,300.0346,259.744,-227.0733,281.2413,,125.4868,59.842,100.0786,93.9565,68.1864,,,,,464.074,431.0198,383.0378,301.2445,283.9066
24924,,333.4901,342.9243,349.2694,359.127,388.8084,,,,,285.1654,283.5668,296.7831,296.536,336.1987,,224.9313,236.7317,251.0896,268.8007,310.1196,,,,,176.354,173.4407,195.1823,185.2479,234.2638,,244.9513,267.7047,336.909,310.0469,317.0946,,,,,418.066,301.7506,264.3798,-225.9442,306.6021,,160.5906,175.362,272.9083,231.4059,243.5801,,,,,457.835,429.3219,383.717,300.8202,298.8121
24928,,266.676,274.7399,271.2625,267.4023,341.0794,,,,,204.4267,133.5754,174.5924,247.0986,247.8927,,145.3645,152.1959,152.4515,149.3648,239.0556,,,,,92.2003,40.5726,70.3131,130.3372,128.7731,,198.7845,180.1238,236.7449,157.9682,300.0786,,,,,416.8812,294.7287,-196.1317,276.1338,253.6013,,117.8729,91.7635,126.4461,88.4846,202.488,,,,,462.5234,421.0702,284.7241,338.9102,230.313
24930,,229.3819,285.6295,311.0919,296.7966,334.5546,,,,,232.105,200.0124,,253.1414,254.1884,,109.6316,166.3335,198.8009,182.4767,230.4843,,,,,118.6966,87.7135,,137.1098,135.6718,,51.3409,94.7385,167.489,146.4589,190.0198,,,,,412.5951,294.713,,299.4288,256.5479,,153.4966,119.839,81.2544,84.7909,120.5272,,,,,455.3894,420.4226,,330.1064,271.081
24934,,317.5714,359.7446,352.2046,360.5829,384.7055,,,143.0813,254.727,272.7073,288.1852,289.3572,257.5118,245.609,,203.6615,258.3078,253.6378,267.5346,304.7303,,,80.4408,157.6224,163.1443,180.1502,183.7545,140.5064,130.3822,,265.6178,319.0894,356.8263,359.0388,298.3885,,,335.0067,-288.0107,419.4906,300.6621,-222.2601,244.2207,299.3187,,206.5301,237.736,299.4614,281.2433,212.2824,,,336.5184,280.0108,462.0959,419.1938,318.9281,299.5536,264.2439
24936,,361.7159,374.5527,355.0324,387.5164,406.4602,,,120.92,265.4761,274.9806,277.9203,266.393,306.3264,323.2807,,263.3602,281.6002,257.4682,309.8341,338.2238,,,55.3808,165.6312,164.9464,167.5654,155.2987,197.4772,216.8679,,260.1162,292.5115,326.2599,360.7285,365.5301,,,336.5108,-213.3832,419.7345,299.4563,-216.005,252.0582,321.1772,,220.734,222.784,288.1396,301.3226,297.5824,,,339.5864,177.5085,465.1149,432.3018,305.7401,311.3048,296.7713
24940,,368.9019,391.5419,378.8779,389.9775,409.1803,,,,,284.0933,241.3634,262.4052,269.6451,330.0998,,273.799,307.8421,294.3904,315.7324,344.0309,,,,,174.9738,127.6153,157.2216,154.9919,229.9278,,92.2403,308.3702,361.6377,353.9303,364.6147,,,,,418.5735,298.0266,257.5244,-189.7443,285.6439,,129.8802,228.1076,289.1842,286.1771,299.0114,,,,,465.3185,428.306,377.8843,221.7076,301.855
24942,,381.7093,384.8424,381.2613,391.2244,406.0803,,,,,287.5654,282.2257,307.1881,347.6738,362.3476,,294.1044,298.3158,298.026,317.4245,338.575,,,,,180.3077,172.6626,210.3008,255.7549,273.5749,,268.6234,300.9734,359.0581,352.3322,365.5306,,,,,418.8958,300.3854,260.5223,-173.6665,298.6501,,195.2902,217.1404,285.6259,280.2808,298.2322,,,,,465.8324,431.8756,381.9572,202.3315,305.2697
24946,,169.5408,146.5528,244.7956,319.1808,299.5564,,,93.4807,153.0645,178.1051,113.5033,15.6515,-17.5599,60.2925,,60.8844,45.9985,123.7977,213.0043,186.6344,,,48.4377,64.0817,73.7241,30.3676,4.9135,3.7131,10.4513,,144.5854,79.6301,293.7406,276.8809,248.3216,,,332.9347,-310.2654,410.7153,263.326,-196.2157,-37.5774,19.5283,,114.9488,85.457,233.9298,176.3896,143.3151,,,332.5727,314.2049,450.5783,316.8731,268.3221,28.4702,25.335
24948,,305.7309,282.4862,,320.1287,332.4753,,,131.2788,191.9507,257.2489,232.0659,228.2685,242.2594,234.9835,,188.544,160.631,,212.7598,228.4485,,,70.7335,92.8262,146.4183,119.4037,116.5007,123.9146,116.9319,,62.9362,132.1808,,263.9124,186.5935,,,334.9866,-297.4448,414.5805,281.26,-210.3517,139.8932,17.6722,,89.0775,62.7696,,162.7093,96.7295,,,336.4564,294.3428,456.286,355.4901,296.8311,67.2231,51.4247
24952,,366.0912,355.8211,,,409.7753,362.5843,,,231.6201,201.2957,197.823,254.7853,217.3349,278.8438,,267.7567,253.3296,,,344.0878,303.1419,,,123.4709,90.664,84.5535,143.4843,101.2764,163.9003,,261.4998,281.0879,,,346.4674,321.2329,,,396.6366,-344.3234,294.6952,-101.2104,264.862,222.0696,,184.8271,187.6159,,,282.4173,259.3245,,,441.8658,351.9433,424.3095,115.8541,327.3832,138.2349
24954,,385.5713,381.7727,371.4544,391.377,404.5485,352.586,,72.3296,267.5476,253.8943,270.5937,241.8813,333.3725,345.3326,,298.3754,292.6786,282.4536,317.0926,335.7225,287.257,,24.0734,168.1445,141.1591,157.2984,129.351,232.5425,249.3267,,292.5392,310.5121,359.6983,336.1905,332.1255,302.4895,,333.7036,397.6607,-321.1412,297.541,-136.9136,291.4466,246.2755,,214.1387,222.1856,291.5522,278.8129,271.5754,243.5519,,334.0453,441.9336,313.9951,428.625,164.4296,344.0422,157.5265
24958,,366.7203,369.2047,374.193,374.0996,393.3349,345.5206,,,232.8269,299.3484,287.2092,313.0074,354.5416,352.6686,,272.1136,275.1455,286.8231,289.7898,317.6814,275.6341,,,123.8354,194.6672,180.1793,219.5075,267.4685,261.0548,,262.6972,271.652,314.8738,320.503,342.0966,250.2964,,,400.6574,418.3689,298.2306,263.4788,-215.82,315.0376,,178.9051,183.6913,217.0181,238.02,260.9198,159.3248,,,434.5202,460.4601,427.4602,381.3173,291.1121,287.6918
24960,,354.1723,330.2978,348.1356,372.8852,,,,,253.5822,304.4838,300.3848,279.2656,319.3413,317.7069,,253.134,219.0316,247.9083,289.0907,,,,,149.7161,200.4436,193.863,174.7291,217.6777,213.3525,,291.9925,68.0075,307.4484,216.5245,,,,,397.5524,419.6012,299.6239,260.0429,-220.2355,306.6134,,206.8292,131.0811,267.9429,181.0773,,,,,441.0941,463.1062,429.724,378.3007,291.5367,269.9643
24964,,282.6066,,,,,,,,207.0076,255.5753,290.6672,295.3476,325.8244,300.0145,,160.0146,,,,,,,,98.5832,141.8302,182.2531,192.1176,223.4886,186.5152,,253.7016,,,,,,,,397.3106,418.7367,301.9235,258.4661,285.6645,244.0965,,176.7075,,,,,,,,440.9244,465.4268,431.8534,383.1507,286.4003,149.5299
24966,,272.7142,,,,,,,,191.6863,265.5896,293.8517,294.0985,342.8054,295.7523,,148.3375,,,,,,,,85.1741,153.4835,184.9517,191.0619,246.639,180.9337,,173.2527,,,,,,,,396.1404,417.7603,300.1934,263.4803,276.2824,278.8698,,165.4288,,,,,,,,441.6404,464.5988,431.1621,375.3891,239.2636,190.9865
24970,,383.1228,393.2312,375.1321,376.155,361.9571,343.7484,,,234.4223,261.7006,147.2395,258.8129,358.0991,358.1653,,294.0743,310.746,289.3933,292.5038,271.0895,272.0822,,,128.0638,149.6189,49.2775,149.5217,269.2713,265.9592,,113.9677,-32.5089,242.7658,237.2271,261.2784,326.5714,,,396.7458,417.094,324.5788,256.6378,283.7506,277.3978,,131.5795,98.296,150.8351,147.9531,175.1417,261.9801,,,441.5311,464.6258,420.0391,380.1656,343.9976,299.4407
24972,,370.3735,387.388,366.013,371.7866,377.3642,333.0346,,,247.8827,261.1689,224.7309,240.7709,273.5828,314.4659,,276.6655,302.941,276.0444,286.0221,294.0972,257.1082,,,141.3879,150.8243,113.3801,131.7528,162.6116,207.6759,,86.4536,-36.3538,308.5568,314.0559,290.1976,191.9577,,,397.6911,411.3179,325.3372,251.6426,267.2124,285.8421,,125.3129,99.7546,211.4273,219.6918,202.64,131.0679,,,439.2824,450.8514,432.9002,392.966,330.8842,294.47
24976,,,360.207,345.2771,357.3493,375.7428,346.398,,,143.7472,187.0555,175.491,210.4842,236.0997,323.3751,,,260.4934,244.9199,264.156,291.0607,276.1949,,,50.3671,80.6447,68.7421,100.1381,121.6134,219.4313,,,279.7378,298.3686,287.9906,333.0137,317.2729,,,394.2515,414.2503,324.5668,244.7973,263.5248,290.7838,,,187.6267,196.7302,189.3675,245.2663,257.0863,,,430.6114,456.0867,434.9543,411.0305,328.9494,298.5881
24978,,364.7587,384.3269,381.464,387.6382,388.8437,351.2609,,,268.7972,300.7141,306.3869,317.7432,332.9329,353.5008,,270.0468,297.6813,299.2712,311.1829,311.4316,284.5665,,,165.6538,197.2435,204.0448,224.0062,234.2061,258.8149,,268.7891,-18.3831,344.7113,318.7473,324.2416,323.096,,,397.8212,418.5093,330.7369,256.0176,273.4455,280.1005,,191.643,101.2523,256.8611,225.3801,236.7848,259.0997,,,438.961,463.3842,440.9646,394.1296,337.7155,300.8093
24982,,371.0236,380.9244,380.0192,379.1006,400.5011,348.7422,,,259.9403,315.5396,322.1426,325.5658,357.935,361.1926,,279.568,292.9885,295.0603,296.811,328.896,280.739,,,159.2723,215.4485,223.6614,235.713,271.5394,272.2548,,242.4533,286.3009,340.6271,324.8235,343.2298,271.1119,,,396.7139,419.1518,299.6307,263.4828,-224.3943,295.5412,,178.2162,203.9598,260.236,250.9326,268.3282,180.426,,,442.4949,465.067,430.7054,384.6928,297.8291,306.6077
24984,,375.9941,371.672,373.0123,378.2121,385.0191,340.0628,,,150.9543,302.653,299.595,297.3377,338.667,359.9085,,284.7752,277.977,285.4241,296.4041,304.8093,268.0701,,,57.5883,199.911,196.0282,198.9964,242.5355,268.8929,,183.177,292.6729,319.1143,339.0689,349.277,295.7322,,,381.9921,419.0835,299.9177,260.2915,-226.4571,292.2754,,167.8412,204.4464,222.6183,270.9915,278.0774,212.8571,,,420.3846,465.8827,431.3951,383.3509,298.859,306.5647
24988,,203.2596,258.7258,292.1695,343.1872,380.4902,351.9144,,,260.5127,135.4105,234.1683,218.3777,119.2284,41.4799,,85.3618,138.7869,179.5445,247.1483,298.4411,285.454,,,154.4224,44.6409,119.5828,106.8416,32.1747,6.5195,,153.7001,202.3297,317.6736,323.184,322.7612,282.5198,,,397.7751,415.0567,298.4972,-196.2688,262.8711,235.6499,,103.3917,117.9501,244.1116,246.0387,230.0778,195.2065,,,440.5392,461.6729,426.9505,291.0088,327.969,273.9765
24990,,296.9878,313.0425,249.1046,283.3731,347.3439,345.2177,,,250.6284,283.0937,265.409,222.6176,275.0492,263.3085,,175.7833,195.7108,131.7767,171.5498,249.9708,274.6778,,,146.6841,174.6429,153.9091,110.4008,157.994,143.5445,,224.7205,224.6923,280.0101,276.3649,260.1384,260.6183,,,397.5008,418.3254,299.8961,-162.7032,304.5369,96.4886,,175.1749,159.5625,223.1746,197.1322,160.8419,169.3329,,,441.9171,462.1996,427.2399,222.1302,332.2195,106.1567
