sensor_id,D_C1,DN_PC1,DN_PC2,DN_PC3,DN_PC4,DN_PC5,DN_PC6,DN_PC7,DN_PC8,DN_PC9,DN_PC10,DN_PC_dist_2,DN_PC_dist_3,DN_PC_dist_5,DN_PC_dist_7,DN_PC_dist_10,DN_CM_Sum,DN_CM_Sum_Square,DN_CM_Sum_sd,DN_CM_Sum_Square_sd,DN_T2_Hourly,DN_T2_Hourly_Flag,T2_MDS,T2_MDS_Flag,T2_Growth,T2_Growth_Flag,WN_C1,WN_PC1,WN_PC2,WN_PC3,WN_PC4,WN_PC5,WN_PC6,WN_PC7,WN_PC8,WN_PC9,WN_PC10,WN_PC_dist_2,WN_PC_dist_3,WN_PC_dist_5,WN_PC_dist_7,WN_PC_dist_10,WN_CM_Sum,WN_CM_Sum_Square,WN_CM_Sum_sd,WN_CM_Sum_Square_sd,WN_T2_Hourly,DNT_CM_Sum,DNT_CM_Sum_Square,DNT_CM_Sum_sd,DNT_CM_Sum_Square_sd,WN_T2_Hourly_Flag,MDS_D1,MDS_D2,MDS_D3,MDS_D4,MDS_D5,MDS_D6,MDS_D7,RZ_MDS_D1,RZ_MDS_D2,RZ_MDS_D3,RZ_MDS_D4,RZ_MDS_D5,RZ_MDS_D6,RZ_MDS_D7,Growth_D1,Growth_D2,Growth_D3,Growth_D4,Growth_D5,Growth_D6,Growth_D7,RZ_Growth_D1,RZ_Growth_D2,RZ_Growth_D3,RZ_Growth_D4,RZ_Growth_D5,RZ_Growth_D6,RZ_Growth_D7
25338,1,338.1046938,-255.0345808,-99.68718961,131.4456223,-30.21957901,-102.5716798,46.1617796,130.2618033,-4.699756519,36.46911486,1.485174077,1.57700427,1.582340621,1.591227474,1.640849495,196.7987604,117.7600239,-1.129984433,-2.164850678,150.4000578,0,5.121769261,0,6.943315043,0,2,195.0968877,605.801324,-441.0716727,-164.4049384,-58.19386736,58.34982174,43.59984674,62.46692461,-89.83173128,8.087250958,0.471042051,0.579504179,0.595811125,0.599838803,0.60639816,144.3831967,74.55339555,-1.821411364,-2.508871012,150.8725483,236.7682642,151.181363,-1.344586175,-2.170821049,0,5,10,45,50,75,70,125,-1.483879671,-1.304015468,-0.674490759,-0.749434177,-0.472143532,-0.269796304,0.146628426,65,75,50,15,15,-10,-15,0.674490759,1.236566392,0.224830253,-0.33724538,-0.134898152,-0.50586807,-1.079185215
25344,1,110.9789168,-73.39267765,-120.7277836,33.60097409,50.30512604,10.62557368,65.44194616,87.49488481,52.17515227,-34.29901633,0.466593547,0.651203423,0.658537,0.681108075,0.765407584,263.8832814,196.2677002,-0.220939388,-0.677348096,118.4324905,0,4.300531239,0,0.98019734,0,3,-736.5490178,275.8861109,-39.37249626,-24.05442664,-59.25075083,-17.87240824,-49.73543087,34.64091901,8.547624957,-14.06548998,0.582119554,0.589358494,0.593080904,0.595920389,0.597509219,249.6395594,179.1854359,-0.321742371,-0.635004174,118.7842866,303.4400866,244.9951589,-0.338494495,-0.604392167,0,55,55,40,85,65,85,115,-0.809388911,-0.494626557,-0.758802104,-0.224830253,-0.607041684,-0.067449076,0.029325685,30,30,20,20,25,-15,10,-0.112415127,0.224830253,-0.449660506,-0.224830253,0.134898152,-0.674490759,-0.404694456
25345,3,-45.93237683,-33.89553887,-231.7353638,38.67704405,53.85240121,-28.33004603,2.230526373,21.34964867,41.34192767,-11.01185591,0.200188563,0.865063965,0.860466236,0.845575922,0.85304755,27.07579072,95.82811341,-3.42985663,-2.580399513,96.66244781,0,2.001464587,0,1.735429327,0,4,-1995.388714,254.8183496,12.38121656,17.16028078,12.52623053,-10.90039868,-13.18225591,-1.84235344,-17.40060684,-2.360313542,1.488816868,1.505474476,1.510097136,1.513998686,1.516316342,249.5269026,190.814523,-0.32334748,-0.426737561,91.17407382,321.768529,274.484891,-0.061914485,-0.111995845,0,75,70,70,100,85,80,105,-0.539592608,-0.224830253,-0.252934035,0,-0.33724538,-0.134898152,-0.087977056,0,0,-5,-5,-10,-30,5,-0.786905886,-0.449660506,-1.011736139,-0.786905886,-0.809388911,-1.180358829,-0.539592608
25347,3,-257.6208423,-78.03397954,-71.65464119,63.80140737,63.81375343,-51.84772946,-7.45654008,50.09940007,48.59705406,-17.31479324,0.943974488,1.009653479,1.017148875,1.008798333,1.028293275,143.5294322,104.5709397,-1.851823364,-2.414747219,220.0142417,0,2.040175338,0,4.283817447,0,4,-1672.509,64.89449973,-135.4158915,41.54923237,62.05912233,-23.44923242,-54.46593505,19.4252884,-21.09438399,-0.027547483,1.238785698,1.256715,1.26174956,1.265750662,1.267823703,264.0460225,204.7874419,-0.116482324,-0.176495004,217.6605096,318.340058,269.9828776,-0.113650825,-0.187166918,0,115,110,125,150,150,140,180,0,0.494626557,0.674490759,0.749434177,0.539592608,0.674490759,0.7917935,0,10,0,-10,25,-50,30,-0.786905886,-0.224830253,-0.899321013,-0.899321013,0.134898152,-1.854849589,0.134898152
25350,3,-150.8415864,188.913661,1.852300699,-126.3361283,68.57665361,86.84773089,-7.239919254,45.00029709,27.76960324,13.23757557,0.847771022,0.876268053,0.977050887,0.998626528,1.006231937,270.1641001,226.7269386,-0.135829633,-0.100230064,196.1774005,0,3.31702354,0,1.40911163,0,2,-10.44823712,-209.3208151,130.3995014,-57.43224524,-152.5094146,-64.44065024,83.23948807,-24.29459233,-39.67244248,41.7008398,0.155115008,0.184728892,0.22202478,0.236267377,0.241259325,248.7686829,181.766029,-0.334150424,-0.588788046,185.9715989,298.8475065,241.7144491,-0.407797485,-0.659170876,0,185,155,85,100,120,90,115,0.944287063,1.304015468,0,0,0.134898152,0,0.029325685,55,15,75,40,15,10,35,0.449660506,-0.112415127,0.786905886,0.224830253,-0.134898152,0.16862269,0.269796304
25351,1,353.0355244,200.3580774,166.2708453,-63.85837804,-107.0171502,117.2736909,51.09041687,17.67746156,-0.156498967,0.879925266,1.423529793,1.58998244,1.584123646,1.606261311,1.592564758,234.5236506,216.4170602,-0.618784173,-0.295573646,271.4726528,0,5.718121637,0,6.903594147,0,5,2756.93263,-155.6681252,176.2712797,-182.4270797,-160.5143289,51.75749502,90.07699695,11.59464184,43.5480323,51.54494867,2.043705977,2.070739099,2.084975277,2.091748108,2.095504966,214.510799,131.4287956,-0.822249052,-1.490283153,277.5215704,286.8307396,220.0876,-0.589132998,-1.020278969,0,160,95,30,55,60,40,75,0.607041684,0.224830253,-0.927424794,-0.674490759,-0.674490759,-0.674490759,-0.439885278,115,50,150,100,55,45,90,1.798642025,0.674490759,2.473132785,1.573811772,0.944287063,1.348981519,1.753675975
25353,3,-220.4919553,358.2231479,119.599523,-90.98408553,-98.90883523,129.6403007,-35.57770594,2.403721041,25.73778727,-6.106120352,1.475133553,1.585104525,1.589263462,1.617182391,1.604758002,263.2912932,228.2965211,-0.228961267,-0.07049083,220.7691609,0,12.24356909,0,7.974979291,0,1,1116.807381,-552.733421,225.0100087,-133.6652868,-160.1022387,85.14462363,61.50260884,-36.21317078,-1.442558455,59.44172034,0.922263522,0.947646177,0.963309924,0.968993166,0.971856598,242.0569895,173.815565,-0.429777122,-0.731173789,223.3649733,303.6418558,247.3417229,-0.335449755,-0.565211089,0,290,200,105,125,150,100,130,2.360717658,2.11340438,0.33724538,0.374717089,0.539592608,0.134898152,0.205279796,100,0,110,75,50,15,70,1.461396646,-0.449660506,1.573811772,1.011736139,0.809388911,0.33724538,1.214083367
25356,3,-546.0346577,448.2577394,-77.01549444,-184.5308806,-0.324085522,91.36770206,-126.4965511,24.79158869,5.246037749,4.988181631,2.477459808,2.575833201,2.550520518,2.545666141,2.523691167,203.1728114,124.2985167,-1.043611312,-2.040964385,288.8622932,1,27.62973626,1,4.727983283,0,4,-2070.110998,-481.6230892,249.4896912,-85.75187301,-169.1600731,-12.00137558,108.3473774,-90.75901921,-106.6626594,106.8445189,1.573046267,1.60153737,1.612661375,1.618849407,1.626691875,224.3594154,157.7043833,-0.68192818,-1.019710732,292.4420211,284.6330686,220.2745098,-0.622296312,-1.017158097,1,330,315,125,165,165,125,145,2.900310266,4.181842709,0.674490759,0.97426443,0.741939835,0.472143532,0.381233908,15,-40,20,25,-40,-5,15,-0.449660506,-1.348981519,-0.449660506,-0.112415127,-1.618777823,-0.33724538,-0.269796304
25357,1,147.9719556,75.31735,-259.7295342,50.03324486,-16.79297687,-20.13250419,-10.10619736,41.50826126,33.02956811,15.13068913,0.582268757,1.117348786,1.086435862,1.063425489,1.069801693,-6.776351358,90.44359929,-3.888578277,-2.682421111,147.8826374,0,2.248125225,0,2.337561397,0,4,-1991.91191,312.5217948,164.864782,-26.48400252,0.53079086,42.62923834,4.810068054,17.47132557,-26.68488434,9.315987684,1.492285025,1.513988742,1.51868303,1.522893967,1.525372098,206.987276,139.0226025,-0.929442516,-1.35428482,142.0816546,281.1171657,209.2576568,-0.675352019,-1.201108832,0,70,80,50,60,60,55,60,-0.607041684,-0.044966051,-0.590179415,-0.599547342,-0.674490759,-0.472143532,-0.615839389,-5,-10,-5,-10,-20,-5,-10,-0.899321013,-0.674490759,-1.011736139,-0.899321013,-1.079185215,-0.33724538,-0.944287063
25359,1,273.5365166,17.41370566,-166.3176974,96.90719008,-82.99870242,-34.14277156,-13.00867819,28.8626834,-20.3796446,65.10368115,0.961194474,1.162070632,1.198673299,1.176796117,1.19221863,158.494283,80.52626284,-1.649038529,-2.870327113,241.0498002,0,1.386139371,0,3.823677548,0,3,-1292.861742,347.9909094,104.6614981,-25.78253107,37.42673114,86.01292573,-9.742125589,49.5049925,-31.86402008,16.75878523,0.99092648,1.005051266,1.008658206,1.013323749,1.015883958,200.7728041,119.4838191,-1.017984915,-1.704207064,243.7673164,246.6986324,161.4233226,-1.19473485,-1.999808873,0,100,75,40,60,70,60,75,-0.202347228,-0.134898152,-0.758802104,-0.599547342,-0.539592608,-0.404694456,-0.439885278,25,-5,-20,25,-5,5,0,-0.224830253,-0.562075633,-1.348981519,-0.112415127,-0.674490759,0,-0.674490759
25363,1,380.6981302,14.26666787,-137.5922132,16.05244048,154.4372778,-31.38003635,-14.45579594,-49.69472661,28.68347468,-37.08791242,1.335989888,1.46815847,1.506905933,1.475837643,1.480144334,224.563784,208.7515486,-0.753747758,-0.440813816,180.1397866,0,4.483158602,0,2.420067873,0,2,51.8730129,355.4247286,180.1303117,34.2469914,54.7383164,-94.08857802,-1.248270918,-31.58923866,2.736075536,6.021010481,0.26584313,0.300720778,0.305496649,0.314354514,0.315761893,144.9694815,65.63272278,-1.813058111,-2.668632332,199.8565309,260.1142179,182.5480124,-0.992290873,-1.64708544,0,15,30,35,35,15,20,30,-1.348981519,-0.944287063,-0.843113449,-0.97426443,-1.281532443,-0.944287063,-0.967747611,50,35,40,25,10,20,50,0.33724538,0.33724538,0,-0.112415127,-0.269796304,0.50586807,0.674490759
25365,1,326.8516874,29.98901555,-123.3454989,99.75078711,-83.82686393,14.63608891,6.656144185,-14.69555114,50.09660167,31.88550823,1.151035635,1.270924138,1.299419673,1.269783253,1.274759989,253.0530038,191.0651835,-0.367697687,-0.77592135,228.783924,0,1.042680134,0,1.676022204,0,3,-864.1530817,276.6033162,184.4819977,27.27335367,41.63416467,81.32393732,-4.340009543,30.15864372,17.98207898,-20.93506508,0.671540456,0.692934609,0.696026985,0.700486317,0.702207864,213.0927136,131.5681866,-0.842453615,-1.487786784,237.9736696,263.8456195,183.2093107,-0.935983246,-1.636043601,0,90,65,60,65,70,65,75,-0.33724538,-0.314762354,-0.421556725,-0.524603924,-0.539592608,-0.33724538,-0.439885278,40,0,10,15,20,5,25,0.112415127,-0.449660506,-0.674490759,-0.33724538,0,0,0
25368,3,-323.2663588,41.98833916,-221.6261567,34.80791084,-224.5993871,-53.67872201,58.02990305,36.79264409,55.96389276,-99.14268219,1.143170714,1.42877597,1.580633923,1.566273633,1.603065272,52.20476042,83.93843153,-3.089340441,-2.805675986,215.6929414,0,3.485205944,0,5.329742937,0,4,-2643.155764,-55.25588732,72.55928252,60.47042774,38.3322816,208.5967992,83.07007129,96.14174881,79.12253156,-13.60512903,1.956674963,1.979274763,1.985968856,1.998184931,2.003392089,232.9258792,167.9080719,-0.559875129,-0.836971739,226.2282907,303.9831292,244.3124476,-0.33029987,-0.615791542,0,190,130,135,180,140,145,195,1.011736139,0.854354962,0.843113449,1.199094684,0.404694456,0.741939835,0.967747611,-15,-45,10,-20,-40,10,-10,-1.124151266,-1.461396646,-0.674490759,-1.124151266,-1.618777823,0.16862269,-0.944287063
25369,3,-155.37805,44.68424934,-265.0045915,11.82954048,-386.603105,-85.0265935,133.1123334,-121.0728905,134.2923174,-244.1333561,0.56697295,1.125191095,1.722840437,1.76523574,2.025079433,120.1940293,55.87656232,-2.168035391,-3.337370527,539.9694512,1,33.93739259,1,39.39647662,1,4,-1926.161688,-25.41752661,160.0583373,59.52836732,195.0475457,277.5525186,358.2555659,90.70627747,254.377585,-32.09768317,1.42571133,1.446603482,1.459017006,1.501967177,1.518109947,175.434884,101.9755961,-1.378993905,-2.017763775,542.6685494,250.8186619,168.1744307,-1.132562749,-1.887084186,1,215,70,110,260,120,140,195,1.348981519,-0.224830253,0.421556725,2.398189367,0.134898152,0.674490759,0.967747611,-5,-40,50,30,-135,70,40,-0.899321013,-1.348981519,0.224830253,0,-4.181842709,2.192094968,0.404694456
25371,2,-782.2995546,-27.9087616,-156.9531745,-66.59131318,-460.7193707,-38.18016777,242.1587487,38.69539436,46.3484011,-118.5908534,2.745155567,2.893818904,3.210409597,3.242691574,3.243767278,146.1188028,97.30123974,-1.81673547,-2.552487857,372.3070294,1,19.92201578,0,13.27548978,0,4,-2451.336943,-423.5197995,-187.6881667,-33.40663994,-125.1781936,349.3301868,220.5507081,126.4697244,166.6135983,-56.42234669,1.841157775,1.867013577,1.875165546,1.905476892,1.915293368,235.1992436,169.5647337,-0.527484745,-0.807302399,366.6714428,306.8770429,249.757187,-0.28663011,-0.524879571,1,325,150,190,300,235,220,310,2.83286119,1.214083367,1.770538244,2.997736709,1.686226899,1.753675975,2.31672913,-25,-60,75,0,-50,0,-15,-1.348981519,-1.798642025,0.786905886,-0.674490759,-1.888574127,-0.16862269,-1.079185215
25374,3,-144.2316758,-81.69871051,-90.4889263,31.89373744,73.62930132,-55.81174648,-61.86393617,64.79607533,-27.35436195,35.41350047,0.581307521,0.684524082,0.712800634,0.751082808,0.789801057,170.3570517,111.9591231,-1.488289209,-2.274761648,162.268856,0,2.067770373,0,6.439455256,0,3,-1234.590583,190.1690859,-227.4721965,-6.161159473,37.94097735,-49.0307508,-12.17684288,-7.495584904,-77.22960906,68.03480731,0.924519311,0.95021934,0.953520539,0.956705271,0.96128445,259.3076171,197.3494052,-0.183994058,-0.30970363,155.8488216,321.3083682,274.7423997,-0.068858407,-0.107696168,0,105,115,115,100,140,115,150,-0.134898152,0.584558658,0.50586807,0,0.404694456,0.33724538,0.439885278,0,60,0,-15,15,-30,0,-0.786905886,0.899321013,-0.899321013,-1.011736139,-0.134898152,-1.180358829,-0.674490759
25375,1,145.3759032,-88.12421995,-5.2150276,-75.89529882,75.53724634,-49.43607085,-3.810056907,-20.21746827,-63.3997964,4.358353262,0.596165502,0.616476826,0.698167405,0.702050739,0.730782609,262.9357544,227.2076285,-0.233779082,-0.091122324,168.4664238,0,1.626039509,0,2.253525744,0,2,259.1183497,171.2977733,-28.64673829,56.3843183,45.13170643,-108.5769772,44.07157808,-2.853396487,7.638496177,26.91706812,0.229896048,0.233450328,0.240348062,0.256589924,0.257845593,251.3824743,177.167286,-0.296909712,-0.671147445,186.3369416,309.8027051,257.2580559,-0.242481258,-0.39963597,0,95,60,85,80,100,70,120,-0.269796304,-0.404694456,0,-0.299773671,-0.134898152,-0.269796304,0.087977056,35,45,50,15,35,0,60,0,0.562075633,0.224830253,-0.33724538,0.404694456,-0.16862269,0.944287063
25377,1,374.2922893,-28.39451258,155.9038482,132.3276924,-6.368756594,69.83742979,-96.49755607,-42.42527511,-60.07666778,30.76387506,1.316359979,1.473253691,1.485059393,1.505080312,1.515075261,236.6313541,216.1983252,-0.590223227,-0.299718067,238.506722,0,1.383613984,0,9.273624328,0,1,2074.566447,58.51143041,26.65162246,21.16365096,49.11744126,39.16691853,-180.8503902,-24.55072962,-1.554889488,32.72727765,1.536034844,1.553319394,1.558519234,1.568682573,1.571326443,226.0309197,139.793101,-0.658112963,-1.340485877,248.4397522,315.5656509,262.5716438,-0.155517205,-0.310913863,0,100,85,80,75,115,85,85,-0.202347228,0.044966051,-0.084311345,-0.374717089,0.067449076,-0.067449076,-0.322582537,50,85,40,85,115,5,55,0.33724538,1.461396646,0,1.236566392,2.563064886,0,0.809388911
25380,1,185.3740834,-87.43129492,9.519225392,183.7334229,26.70347574,-485.4380774,162.6687748,-57.74389213,93.12432095,-2.07318507,0.718757784,0.743697173,0.961242993,1.973694789,1.989872375,139.4201334,58.95387646,-1.907507412,-3.279063964,297.6994931,1,32.21685672,1,18.92389813,0,2,-184.3064291,502.6037158,-391.0898047,-154.7824305,440.3225547,-48.81224342,404.3272806,79.25023021,-77.04044132,46.19512515,0.396208239,0.496157425,0.60860828,0.682808823,0.689761898,151.5907155,74.16447153,-1.718720257,-2.515836295,308.8626733,238.6542104,151.9946132,-1.316126853,-2.157242038,1,40,40,55,160,240,55,110,-1.011736139,-0.764422861,-0.50586807,0.899321013,1.753675975,-0.472143532,-0.029325685,90,65,35,5,-35,-30,60,1.236566392,1.011736139,-0.112415127,-0.562075633,-1.483879671,-1.180358829,0.944287063
25381,1,189.3494707,1.777982328,-13.72895014,30.48653408,51.52722072,-287.988161,145.6907041,29.41172696,-35.36166382,23.5975569,0.664050221,0.688153088,0.691534606,1.286034453,1.285964623,238.8630638,163.6462815,-0.559981904,-1.295433445,176.9378131,0,15.82791389,0,2.561981827,0,2,-348.1038858,308.2923679,-86.78999943,-126.0886015,159.0021171,-80.27851758,215.9473524,72.15837583,-62.71116632,-45.66245193,0.344151356,0.354004986,0.386367197,0.424383153,0.43245213,196.5786175,113.0630966,-1.077742743,-1.819196496,176.6097507,272.6046988,196.8039064,-0.803806915,-1.409051749,0,55,45,40,95,190,50,90,-0.809388911,-0.674490759,-0.758802104,-0.074943418,1.079185215,-0.539592608,-0.263931167,55,25,45,30,0,-25,35,0.449660506,0.112415127,0.112415127,0,-0.539592608,-1.011736139,0.269796304
25387,1,-123.601722,-90.45956623,102.8207197,7.592644322,49.51769251,-194.4111842,366.376353,-86.07762525,-179.0895759,219.6702787,0.537136468,0.668666796,0.664051877,1.548852551,1.829083238,165.6093901,84.5221203,-1.552623548,-2.794616704,306.3520837,1,14.33028355,0,34.38612486,1,2,-440.1031742,242.1681537,-561.8781145,-454.3815137,-63.63730542,-192.7966014,237.5849117,-63.51811668,-8.718438761,88.40416609,0.371784129,0.564047446,0.66233392,0.702810674,0.708655299,210.5417744,129.4226265,-0.878798822,-1.526211857,316.3211288,303.6895007,246.9941278,-0.334730784,-0.571014957,1,165,55,85,125,205,90,150,0.674490759,-0.494626557,0,0.374717089,1.281532443,0,0.439885278,30,50,85,15,15,-150,40,-0.112415127,0.674490759,1.011736139,-0.33724538,-0.134898152,-5.227303386,0.404694456
25392,4,858.2582753,-87.60622288,261.4806394,-2.721846029,-31.96095296,63.36053359,4.904344315,116.796419,-49.01470538,-35.89649797,3.025425595,3.267504921,3.133524555,3.066814778,3.070576552,209.7021327,201.9474537,-0.955134162,-0.56973253,204.0622721,0,3.919694583,0,13.73631054,0,7,5708.931969,140.7547795,34.6978203,-97.10566305,-140.3498646,60.4286735,-91.59089054,67.05414216,1.486548993,-51.60102391,4.226568171,4.273855011,4.288652975,4.300370807,4.307260251,73.57074232,34.65459485,-2.830331295,-3.223423067,184.8954878,281.67854,210.2192129,-0.666880763,-1.185053526,0,10,0,0,10,15,25,50,-1.416430595,-1.483879671,-1.433292864,-1.348981519,-1.281532443,-0.876837987,-0.73314213,160,135,190,170,125,85,95,2.810378164,2.585547911,3.372453797,3.147623544,2.83286119,2.697963038,1.888574127
25393,1,44.65765133,-186.1038534,-128.4499057,93.21551519,-104.9272689,17.25212006,-84.98074516,-134.5477658,-79.74131199,106.9372073,0.671165956,0.835461464,0.937458873,0.961320934,1.145638739,238.7758358,155.7953662,-0.561163909,-1.444186502,367.1396822,1,14.13543339,0,13.89223221,0,3,-810.2812215,173.4440737,-83.58095288,152.553418,90.75731249,110.2204863,15.62160436,-82.62382323,33.88241691,31.83095425,0.613288934,0.623285589,0.639206611,0.646287687,0.651184061,214.8778576,143.3944093,-0.817019283,-1.275989647,365.5068058,307.0431131,248.80516,-0.284124075,-0.540775768,1,125,65,180,100,110,95,130,0.134898152,-0.314762354,1.601915554,0,0,0.067449076,0.205279796,60,25,65,-60,35,-5,35,0.562075633,0.112415127,0.562075633,-2.023472278,0.404694456,-0.33724538,0.269796304
25395,4,617.8321481,-237.7139383,311.3214292,76.08758428,-104.724398,176.7866369,-149.964694,-105.1376337,-158.5161512,-40.04141617,2.32148564,2.651546763,2.580693552,2.639330775,2.695337238,220.8175818,207.9905976,-0.804511578,-0.455231725,343.0169754,1,12.66779637,0,27.39766563,1,7,5420.964647,-88.64079241,-0.924158549,170.0034907,19.88231427,124.326575,-123.3153352,-16.41718547,146.3872291,-13.23740007,4.012690627,4.057509769,4.071769217,4.084268166,4.091881446,162.8435061,79.47807379,-1.558393026,-2.420674402,357.206,309.0580429,252.0573566,-0.253718365,-0.486473151,1,95,25,125,55,90,90,145,-0.269796304,-1.034219165,0.674490759,-0.674490759,-0.269796304,0,0.381233908,150,125,200,80,195,75,145,2.585547911,2.360717658,3.597284051,1.124151266,4.721435316,2.360717658,3.237555645
25404,1,337.2245576,56.24490309,48.90052628,7.455103001,127.5945906,-57.09552564,65.37037475,-28.24980503,-14.09328835,53.15168063,1.19893328,1.251809773,1.279243082,1.283133349,1.288163962,238.5811815,214.2987427,-0.563801619,-0.335709883,156.453306,0,1.744931029,0,5.709106877,0,2,539.2062847,190.9987785,154.9857462,-91.39514089,69.30601229,-148.8034689,-41.78985937,-5.273549123,-17.17860823,1.582866582,0.423373424,0.443536871,0.453129091,0.468937659,0.469834188,207.9334774,123.3466367,-0.915961252,-1.635027433,154.2222308,284.1774109,216.7719148,-0.629172282,-1.075641669,0,75,65,50,55,85,55,55,-0.539592608,-0.314762354,-0.590179415,-0.674490759,-0.33724538,-0.472143532,-0.674490759,90,25,35,70,30,-20,75,1.236566392,0.112415127,-0.112415127,0.899321013,0.269796304,-0.843113449,1.348981519
25405,1,6.146329621,157.2692135,-81.27670817,105.1903373,174.5278863,24.36965819,-23.22506511,-42.29746525,-33.9018058,20.49704285,0.551941196,0.642053232,0.937942003,0.922794405,0.934795309,214.609702,128.8437349,-0.888632956,-1.954845114,153.2228129,0,2.360290405,0,6.873866115,0,3,-1440.619136,65.02774075,206.7170937,-99.4170301,80.0176964,-144.5429739,-112.2756678,-40.28308469,-1.428472476,-28.95181802,1.067314033,1.090266924,1.097741544,1.109123596,1.111408262,225.3414143,153.9730134,-0.66793688,-1.086536251,155.8197879,299.5114769,240.6347068,-0.397778033,-0.677199562,0,90,100,90,75,115,95,75,-0.33724538,0.314762354,0.084311345,-0.374717089,0.067449076,0.067449076,-0.439885278,10,0,-10,50,0,-55,55,-0.562075633,-0.449660506,-1.124151266,0.449660506,-0.539592608,-2.023472278,0.809388911
25407,1,559.5922255,-37.72805713,84.19132637,31.10408893,165.8920626,-126.5639316,47.36994033,79.41220521,-27.33998069,14.01850422,1.966863277,2.055694294,2.05554964,2.05848422,2.059479036,216.6301807,198.5402668,-0.861253971,-0.634289267,173.3162652,0,5.464305826,0,11.28115044,0,5,2449.131896,477.2428174,-248.172737,-297.0665138,-39.41063291,-137.0945463,44.99948231,-8.252293865,-110.6827698,67.70493564,1.846740527,1.876580964,1.895631902,1.903560464,1.908917543,94.10746922,39.68125448,-2.537728627,-3.133400061,178.0504766,272.0143979,196.3735392,-0.81271468,-1.416237681,0,25,25,25,10,65,15,40,-1.214083367,-1.034219165,-1.011736139,-1.348981519,-0.607041684,-1.011736139,-0.850444871,135,100,100,75,65,-25,55,2.248302532,1.798642025,1.348981519,1.011736139,1.214083367,-1.011736139,0.809388911
25410,1,414.6519484,51.46048014,-121.3333014,3.469292307,66.88680409,-14.49007949,-21.94524148,-35.42116808,21.87894581,-20.06803681,1.465279339,1.577051056,1.529232224,1.49563731,1.489965181,226.1959333,211.079592,-0.731630924,-0.396703854,101.6035851,0,3.890047427,0,1.350909687,0,2,369.906127,310.8977573,194.4602186,10.6373477,48.14573089,-38.22158621,19.2918728,-34.70814164,15.64403134,29.23232057,0.357629467,0.389809149,0.392732191,0.395048759,0.397288724,196.2961408,107.9339357,-1.081767407,-1.911055208,100.6160513,293.3013139,227.7720593,-0.491490686,-0.89196992,0,35,30,30,40,30,10,20,-1.079185215,-0.944287063,-0.927424794,-0.899321013,-1.079185215,-1.079185215,-1.085050352,55,40,50,35,25,5,60,0.449660506,0.449660506,0.224830253,0.112415127,0.134898152,0,0.944287063
25411,1,368.0409538,-43.18909641,-57.67064231,-11.85949533,46.4653718,-45.91621315,5.801254519,-53.94889151,55.38469584,3.587411864,1.299522188,1.359333525,1.313378673,1.291811017,1.306059378,242.6660365,218.7174765,-0.508448802,-0.251987141,145.1954397,0,2.558826294,0,2.131284377,0,1,669.7127289,343.7913812,-38.8497356,-49.57536668,-0.944202535,-47.68950114,76.35013462,-39.52697443,-36.33104197,41.0816817,0.557160847,0.564133689,0.567057171,0.572523846,0.575637436,221.3223678,136.1846105,-0.725199352,-1.405110735,135.6796564,300.691377,240.1545431,-0.379973095,-0.685216957,0,75,35,50,60,50,45,55,-0.539592608,-0.854354962,-0.590179415,-0.599547342,-0.809388911,-0.607041684,-0.674490759,85,35,65,40,20,15,35,1.124151266,0.33724538,0.562075633,0.224830253,0,0.33724538,0.269796304
25413,1,773.2091873,13.992598,102.7343158,25.23234021,-71.95891271,9.801620488,-5.67332537,-24.09806925,-8.98150229,40.53023102,2.711975694,2.827679878,2.72293435,2.658654015,2.639078307,212.3349201,203.4976291,-0.91945794,-0.540361009,266.5197484,0,3.629647617,0,4.581762849,0,5,3255.621772,266.7810759,81.39641739,-86.7285386,-32.75980243,38.62912153,-15.87519102,-22.05952042,2.30572505,23.60697132,2.417621185,2.445383245,2.453742219,2.460193656,2.463985821,95.66107257,36.53703031,-2.515593235,-3.189710321,218.2403716,235.831112,149.1479928,-1.358727996,-2.204772663,0,40,15,10,20,25,10,20,-1.011736139,-1.214083367,-1.264670174,-1.199094684,-1.146634291,-1.079185215,-1.085050352,125,100,110,100,90,35,75,2.023472278,1.798642025,1.573811772,1.573811772,1.888574127,1.011736139,1.348981519
25416,1,209.0462883,79.47087316,-170.9616138,-97.66369817,58.09949155,100.1683295,-14.43385534,-129.9773246,3.164805667,34.53391598,0.784281614,1.020342821,1.054559287,1.085260379,1.166405409,240.2550601,202.8334281,-0.541119321,-0.552945775,315.5175295,1,12.73873226,0,1.936637023,0,2,-346.6490886,365.8225096,66.28215831,-250.8298213,-155.8914581,355.645937,56.47792936,-433.282977,-219.6133757,-194.5584632,0.373001702,0.380415856,0.441286677,0.518812369,0.652308139,178.2765515,97.13252249,-1.338506464,-2.104498918,425.6983826,212.0099813,127.6052961,-1.718193817,-2.564475647,1,115,85,90,90,20,35,15,0,0.044966051,0.084311345,-0.149886835,-1.214083367,-0.741939835,-1.143701723,25,55,40,20,30,-5,15,-0.224830253,0.786905886,0,-0.224830253,0.269796304,-0.33724538,-0.269796304
