datetime,nds_wt_PC1,nds_wt_PC2,nds_wt_PC3,nds_wt_PC4,nds_wt_PC5,nds_wt_PC6,nds_wt_PC7,nds_wt_PC8,nds_wt_PC9,nds_wt_PC10,nd_wt_PC1,nd_wt_PC2,nd_wt_PC3,nd_wt_PC4,nd_wt_PC5,nd_wt_PC6,nd_wt_PC7,nd_wt_PC8,nd_wt_PC9,nd_wt_PC10,nd_PC1,nd_PC2,nd_PC3,nd_PC4,nd_PC5,nd_PC6,nd_PC7,nd_PC8,nd_PC9,nd_PC10,nw_PC1,nw_PC2,nw_PC3,nw_PC4,nw_PC5,nw_PC6,nw_PC7,nw_PC8,nw_PC9,nw_PC10
7/18/2015 5:00,0.042138952,-0.043514112,0.02892907,-0.035213868,-0.158057605,-0.042244394,-0.088485081,-0.053949386,-0.058577609,-0.052144,-0.021097596,-0.076222248,0.031468336,-0.001951185,-0.005072711,0.03514588,-0.040376393,-0.015373526,0.106399336,-0.052930762,-0.004968979,0.002989654,0.063893429,0.056861916,-0.036848852,-0.005427804,-0.026226726,-0.022697757,0.02915685,0.012772057,0.114501525,-0.090691036,-0.003854506,0.059765762,0.061893423,0.035100135,0.007896652,-0.006897526,-0.004178243,-0.163824682
7/18/2015 6:00,0.04723173,-0.062621838,0.044707973,-0.045054518,-0.180332372,-0.049847739,-0.113715114,-0.050611845,-0.042729258,-0.051008717,-0.022954519,-0.088516337,0.031289737,0.006619506,0.000303118,0.043199755,-0.048105966,-0.011243756,0.123579131,-0.063748366,-0.004194055,0.005292949,0.07227437,0.061004614,-0.047034371,-0.008281044,-0.035523216,-0.026689666,0.035596221,0.011971078,0.115105087,-0.093684252,-0.003114026,0.058792171,0.069973263,0.045039491,0.006550864,-0.005519346,-0.0048825,-0.160074099
7/18/2015 7:00,0.066486552,-0.049566173,0.025783244,-0.031422982,-0.198253096,-0.069161315,-0.127360916,-0.038103565,-0.064624849,-0.026738163,-0.02496063,-0.096290899,0.038010675,0.014296719,0.011098838,0.040059258,-0.05174511,-0.024965297,0.161021391,-0.0618218,-0.003812668,0.004130958,0.080136457,0.065630726,-0.050823143,-0.012730267,-0.039584622,-0.034998275,0.039522455,0.011778948,0.115554588,-0.095077432,-0.004951185,0.059841762,0.079151747,0.048368192,0.008179921,-0.00986558,-0.002746331,-0.164566806
7/18/2015 8:00,0.083425007,-0.040322555,0.009087682,0.004801827,-0.164618142,-0.015229249,-0.147452838,-0.054575991,-0.105880119,0.049116519,-0.022193534,-0.116850382,0.038537392,0.017851189,0.018350648,0.02036832,-0.033693536,-0.069996664,0.203572537,-0.029014831,-0.001558417,0.010358019,0.081985201,0.081731172,-0.063241702,-0.022270689,-0.020896142,-0.057043673,0.046201507,-0.001289489,0.11550372,-0.092806752,-0.003970584,0.0470252,0.094495401,0.057974618,0.023849171,-0.016206288,0.020957417,-0.15491345
7/18/2015 9:00,0.095922248,-0.046489015,-0.009940273,-0.003594956,-0.135367686,0.009072027,-0.142615707,-0.038179152,-0.121996345,0.076374566,-0.006686627,-0.126726539,0.026150635,0.01283452,0.016023183,0.006734024,-0.001714498,-0.05709523,0.215553133,-0.009645611,0.011281308,0.021827101,0.073235022,0.092770039,-0.068854494,-0.025952514,-0.012393778,-0.052742657,0.035939237,-0.031516568,0.11628606,-0.080046985,0.00892018,0.030576965,0.097597507,0.068160953,0.02751962,-0.004750279,0.03023867,-0.138444807
7/18/2015 10:00,0.119825407,-0.031402795,-0.020162473,-0.022196272,-0.133096471,0.051625289,-0.096039582,-0.028524567,-0.183178439,0.076236175,0.02111101,-0.143702984,0.013212172,-0.005692118,-0.005331581,-0.000202082,0.054667636,-0.05350223,0.218900565,0.011665529,0.033848195,0.03732505,0.056059131,0.12025767,-0.076214294,-0.02151212,-0.002141159,-0.061135217,0.022439238,-0.090548714,0.117589109,-0.056826377,0.031029972,0.009231436,0.110618687,0.086827357,0.021728568,-0.000922656,0.067108207,-0.118035553
7/18/2015 11:00,0.137045338,-0.039003763,-0.049085992,-0.057389638,-0.126674198,0.096676339,-0.018763639,-0.047623432,-0.249206766,0.060852925,0.059270927,-0.154491518,-0.006495827,-0.036873961,-0.021257356,0.010855188,0.152970587,-0.035384801,0.186343005,0.031803156,0.06273034,0.055806796,0.021062225,0.149778456,-0.076219438,-0.020949844,0.010663819,-0.071569481,-0.01026592,-0.172840803,0.11872527,-0.023778132,0.061319395,-0.013657443,0.12260486,0.104342033,0.01521545,0.006875033,0.104497756,-0.096410883
7/18/2015 12:00,0.143086997,-0.046588383,-0.064194151,-0.045924034,-0.181980843,0.132744975,0.024837743,-0.090179216,-0.203992208,-0.015827746,0.098645268,-0.157384803,-0.042874855,-0.068712132,-0.02264286,0.055527862,0.230407635,-0.036417211,0.099272861,0.003857787,0.092604208,0.081990375,-0.019953063,0.174261562,-0.070027938,-0.019779802,0.005643427,-0.092954796,-0.025157151,-0.205242418,0.119808924,0.009079591,0.098561634,-0.033812091,0.135714839,0.129374769,0.009016024,-0.018729081,0.110721669,-0.070892417
7/18/2015 13:00,0.14011082,-0.050604121,-0.092149328,-0.039028133,-0.214659911,0.155321893,0.041654283,-0.136060575,-0.096802034,-0.045123813,0.134281676,-0.146831164,-0.091070427,-0.098781144,-0.016916692,0.122379783,0.26104185,-0.045931019,0.026760333,-0.030789595,0.119718884,0.113767331,-0.060454928,0.185341697,-0.05451783,-0.016419136,-0.01194054,-0.120649065,-0.020120099,-0.196350086,0.120609723,0.036695296,0.139331441,-0.048172401,0.143997472,0.141605649,0.003100066,-0.058245625,0.094365164,-0.034960445
7/18/2015 14:00,0.136963874,0.013025804,-0.064253434,-0.016694396,-0.232808507,0.142969414,-0.024850593,-0.138927213,-0.034642896,-0.039585199,0.16729439,-0.107088143,-0.160044111,-0.157909189,-0.015471929,0.144617773,0.189481847,-0.11496562,-0.011044732,-0.077792159,0.146688021,0.162971167,-0.085895822,0.180165445,-0.006369356,-0.01483269,-0.014120117,-0.14164187,0.027651643,-0.09201182,0.121548745,0.059785792,0.186277403,-0.077872351,0.146325326,0.109015777,0.008029941,-0.116556713,0.041041846,0.023921527
7/18/2015 15:00,0.127115165,0.059485368,-0.049121085,0.022278266,-0.216819757,0.098026059,-0.092527102,-0.115898793,0.011400487,-0.033791235,0.185135401,-0.041665545,-0.212943376,-0.201119595,-0.004805797,0.15301088,0.077503671,-0.198910264,-0.015726667,-0.073685485,0.165298389,0.199401284,-0.088549269,0.149584497,0.057431483,-0.010161087,-0.02032931,-0.168014598,0.065022191,0.038025271,0.123076633,0.070745269,0.221772231,-0.08975837,0.138826225,0.049079165,0.015756531,-0.18362723,-0.023513387,0.060659199
7/18/2015 16:00,0.111992718,0.097382181,-0.010637758,0.075185448,-0.19890934,0.05755269,-0.15083231,-0.070240223,-0.00890991,-0.010594915,0.184138896,0.006361055,-0.230228099,-0.210280666,-0.018642412,0.146399414,-0.018855282,-0.227680809,-0.01432839,-0.055118327,0.168941052,0.215308162,-0.076443237,0.120750219,0.100997492,0.006492138,-0.029203459,-0.174698933,0.094593404,0.112989696,0.123909733,0.067171572,0.236096967,-0.08740984,0.128228564,-0.000689225,0.010003932,-0.221223698,-0.055615467,0.078169194
7/18/2015 17:00,0.094103633,0.114071164,-0.004800183,0.107970669,-0.144561459,0.040526454,-0.168568112,-0.053284877,-0.046044294,-0.007384683,0.163979091,0.040318212,-0.21217718,-0.188855771,-0.019018216,0.094114062,-0.075085413,-0.223675521,-0.02639083,0.008690163,0.158102112,0.211275861,-0.046933509,0.089493342,0.12508279,0.018331513,-0.027498235,-0.183302929,0.080070204,0.135871947,0.124245984,0.048877067,0.229688142,-0.069855322,0.120296457,-0.043582432,0.013503005,-0.230982668,-0.04870862,0.068207823
7/18/2015 18:00,0.070998562,0.109708271,0.00061406,0.10605387,-0.107333114,-0.001781267,-0.154650161,-0.029320079,-0.091007042,0.015774044,0.129639391,0.058455725,-0.162731871,-0.161835918,-0.018008879,0.063136317,-0.092261455,-0.193826999,0.006751853,0.088945661,0.136284939,0.186096528,-0.004834259,0.066390624,0.139266816,0.021709784,-0.02870688,-0.183538757,0.067971337,0.09444979,0.124335344,0.022074955,0.20190531,-0.045465429,0.118365103,-0.079057416,0.010042507,-0.218991461,-0.03569708,0.018612409
7/18/2015 19:00,0.047030124,0.083594799,-0.006338676,0.092020222,-0.063103531,-0.01698269,-0.091549979,-0.001386056,-0.089899071,0.029536694,0.087478921,0.050944568,-0.105618721,-0.109842434,-0.017219437,0.033633598,-0.058713744,-0.133838536,0.014905697,0.125583042,0.107184998,0.152191532,0.039394291,0.053326609,0.125933887,0.026881922,-0.032781967,-0.175818332,0.039597745,0.02014126,0.123920998,-0.019883565,0.159946312,0.010123803,0.130670684,-0.159965589,-0.007770193,-0.044426371,0.079268731,0.151764625
7/18/2015 20:00,0.025150893,0.063593328,0.002182043,0.037053581,-0.048468873,0.009349746,-0.077667235,-0.014321564,-0.06917489,0.016859786,0.049159142,0.040822447,-0.059178549,-0.07377173,-0.011601176,0.010981884,-0.019807235,-0.075207489,-0.009793961,0.097459952,0.081773267,0.125709358,0.082848189,0.046376079,0.114159794,0.027281291,-0.03050504,-0.167767808,0.024126541,-0.040284445,0.124064307,-0.050906454,0.125672809,0.026733485,0.130941393,-0.163363542,-0.00992141,-0.018777104,0.105275651,0.1201048
7/18/2015 21:00,0.010572485,0.033126501,0.001104084,0.019638291,-0.024119633,-0.000723055,-0.033674713,-0.013316383,-0.027812303,0.041032292,0.02516914,0.025969693,-0.035336892,-0.040070602,-0.005516,0.007367453,-0.008072836,-0.036303483,-0.01841776,0.052276509,0.065929688,0.110540346,0.108787265,0.043501503,0.097437193,0.027035861,-0.037729652,-0.159964444,0.024250048,-0.057863387,0.124209085,-0.070932193,0.104428293,0.036647173,0.131530225,-0.154369386,-0.011509374,-0.004853433,0.110996091,0.111325575
7/18/2015 22:00,0.004148369,0.016779371,-0.001201417,-0.004564095,-0.012771488,0.003917919,-0.020751522,-0.014063295,-0.018504726,0.01289627,0.009436045,0.012867175,-0.013829261,-0.020046271,-0.003591358,-0.00056735,-0.004209734,-0.013505236,-0.005045587,0.020597972,0.05552338,0.099927548,0.127184752,0.04496088,0.085887779,0.026283212,-0.03560783,-0.151073042,0.02663766,-0.065770436,0.124287322,-0.083798594,0.089409468,0.039438686,0.132972032,-0.14887798,-0.012694864,0.007027034,0.118202125,0.090600934
7/18/2015 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049725869,0.092844148,0.138451554,0.048861837,0.074539687,0.02701912,-0.039019305,-0.150322542,0.028739024,-0.066739696,0.124458043,-0.091284871,0.079921079,0.042493189,0.135807952,-0.139823305,-0.014631348,0.01114079,0.124359703,0.089603284
