sensor_id,C1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC_dist_2,PC_dist_3,PC_dist_5,PC_dist_7,PC_dist_10,CM_Sum,CM_Sum_Square,CM_Sum_sd,CM_Sum_Square_sd,T2_Hourly,T2_Hourly_Flag,T2_MDS,T2_MDS_Flag,T2_Growth,T2_Growth_Flag,grade_auto,grade
25514,3,-576.0267572,6.273780588,-52.6439062,146.8439977,-543.1603742,341.6300588,75.88197671,-155.7976319,-276.6327435,69.6469853,2.020161543,2.096706855,2.803263631,2.983070482,3.150914844,238.2774935,154.4774876,-0.567916817,-1.469156643,379.5402739,1,73.17531842,1,21.15044324,0,Good,Good
25515,3,-217.3074571,159.5886279,-198.8584862,46.86358454,-405.3308485,213.8841901,-47.41648033,-5.694450177,-244.1989835,-13.05047941,0.945492719,1.214308318,1.833975129,1.938529926,2.089145316,198.2507008,110.8819752,-1.110309564,-2.295170611,327.8508182,1,49.63959673,1,11.672946,0,Good,Good
25517,3,-555.1684969,27.82080072,-182.518086,93.31892471,-447.8739813,140.7917349,-44.79279729,-30.60888009,-232.2379614,-9.200392205,1.949337895,2.120635875,2.579983641,2.568170727,2.663635996,154.8018624,95.29048741,-1.699073569,-2.590586033,440.2977741,1,40.24812841,1,9.857458759,0,Good,Good
25520,2,-570.0156691,-258.0004446,-40.99330175,92.23077774,-105.2158324,39.20668079,-46.24669087,18.39210294,1.936346209,-139.8300055,2.194186986,2.272738217,2.231739091,2.188507982,2.219525248,213.4155319,136.1898544,-0.904814847,-1.815656538,298.9218315,1,14.164055,0,1.544538601,0,Good,Good
25521,2,-1007.516397,-267.049883,-22.72491118,134.6535736,-245.3417854,48.76289423,-135.3767542,40.84565693,-59.05732477,-75.10020261,3.655220228,3.778873962,3.749852305,3.693329016,3.675899833,184.3784493,118.4141321,-1.298288867,-2.152457143,446.8739429,1,26.41521001,0,2.581397504,0,Good,Good
25523,3,-291.176423,-166.5432259,-77.25316349,179.1519229,-183.1613973,26.40101589,19.49309882,83.62064989,3.835933643,-88.55917172,1.176340994,1.247674436,1.490630406,1.45953901,1.502939148,127.2048449,88.23462695,-2.073033636,-2.724275007,431.8224556,1,8.056497503,0,5.101940944,0,Good,Good
25527,1,522.3045046,0.244820802,-131.8019356,2.046471277,93.29697776,47.64525033,-23.22938099,18.99191418,32.46813075,-22.70708336,1.831645839,1.952506326,1.899133754,1.862801855,1.851524937,203.163478,196.9982171,-1.043737786,-0.663506828,124.7387609,0,4.340922893,0,0.884260081,0,tbd,tbd
25553,9,-1025.824208,284.4766482,-287.3132497,792.4113129,-200.8609772,417.6352933,-582.0780057,202.0203268,177.856254,125.5531712,3.733181175,3.99661984,4.768171659,5.251032389,5.297476342,-98.99658423,122.861179,-5.138230873,-2.068197945,394.5392465,1,96.79126956,1,129.9374475,1,Good,Good
25556,1,286.9641858,159.6283214,-259.1623613,-27.94151229,-4.319617037,-121.089491,2.975698252,19.32867751,-44.83681343,-21.55068094,1.151560533,1.516267712,1.456490526,1.480107081,1.477387146,-48.62278615,67.21313955,-4.455628525,-3.122573851,113.5137153,0,4.226002501,0,1.875198643,0,Outlier,Outlier
25559,1,358.3550637,49.89557004,-161.4524367,-200.4356726,-98.72727276,156.2731186,67.08220855,-179.0493543,114.6859779,-82.81650069,1.268821839,1.43607899,1.580090079,1.646921598,1.802910688,213.6714724,181.488163,-0.901346664,-0.957379308,310.6928031,1,25.50359088,0,4.01519981,0,Outlier,Outlier
25716,1,379.6562967,-88.08186531,-118.1195066,88.53644658,-143.9813703,-66.86264682,-52.3167623,-55.97017801,46.27782472,-85.55457491,1.366761505,1.476115967,1.531703313,1.522855192,1.555224298,224.9981495,200.734873,-0.747861783,-0.59270757,398.1348051,1,6.385190104,0,9.219030735,0,Good,Good
25718,1,611.0112259,-170.0930042,-76.22512131,-99.08577538,-145.3447411,-137.2652663,61.48040679,-219.3396519,-86.4407281,-38.75527631,2.224203583,2.315443575,2.301693257,2.304289786,2.420088555,200.1744358,185.3718402,-1.084241526,-0.883794404,509.1095973,1,11.25653669,0,30.29798839,1,Outlier,Outlier
25722,1,536.9602263,-178.1439753,-110.6710331,-65.47153749,2.745157321,-115.431341,-51.16977231,-1.993933186,-76.88062306,12.14860508,1.983966998,2.089463628,2.015416828,2.013691485,2.012208478,212.6568973,201.2854218,-0.91509491,-0.582276198,354.7902219,1,7.118838422,0,4.079499842,0,Outlier,Outlier
25724,1,593.9303956,-277.1920718,-50.65029951,-3.45847012,-193.1117435,-217.1629589,-47.66808666,30.09517352,-103.7767427,9.011848972,2.298498047,2.382773285,2.380147983,2.442994853,2.447740679,217.2759563,201.8401712,-0.852503232,-0.571765236,303.5781619,1,10.1975427,0,10.34756466,0,Good,Good
25727,10,-940.0667854,246.0316529,-134.6618832,-111.5499083,-2.044720146,-72.72410432,-323.979543,-138.7909359,161.338363,-54.17359534,3.407711518,3.555814642,3.429823575,3.532788694,3.577160828,148.9608772,96.41092578,-1.778223252,-2.569356836,339.6563144,1,36.66413126,1,3.516218096,0,Good,Good
25728,10,-1347.31273,260.7249728,-92.28120282,-147.0784769,-2.707414311,-86.61645649,-229.4631311,-79.57840461,137.8175728,87.20293783,4.812483606,4.985338313,4.805145546,4.764394818,4.759693976,52.93052025,91.53526247,-3.079505857,-2.661737124,445.1351662,1,28.77935455,1,6.312200856,0,Good,Good
25730,10,-957.3085312,220.7694638,-83.75140285,-229.4516818,77.39174768,-23.53306831,-332.7608848,-11.88809794,158.3574019,78.44331357,3.44525655,3.573877062,3.526948339,3.624428557,3.640001484,217.3210121,135.6929846,-0.851892692,-1.825070843,401.7145447,1,23.66020347,0,3.336890868,0,Good,Good
25733,3,58.9890105,567.1405214,205.2035258,-137.9926933,21.05719625,188.6929314,-90.04845479,-21.76816365,68.29608969,-29.02051801,1.999608253,2.196525771,2.160254168,2.225045569,2.219795597,239.8503322,214.409378,-0.546603685,-0.333613651,272.091805,0,25.14179453,0,4.512707853,0,Good,Good
25734,3,-30.20516636,411.0435587,526.2064699,-45.53711892,38.08347615,9.544772082,-78.44597327,-28.74401254,68.16904839,76.31711042,1.445356411,2.422711264,2.331040664,2.29150089,2.298296644,247.5752608,223.3986929,-0.441925169,-0.163291082,380.3094074,1,14.42006892,0,18.49313971,0,Good,Good
25736,1,222.2556823,356.8569979,40.4926095,21.47098961,-37.81974009,150.4062467,1.501072704,4.404883819,40.57150581,-39.29606304,1.474316225,1.530881189,1.474938071,1.527655974,1.525497575,247.5357245,214.2509961,-0.442460916,-0.336614548,325.3823564,1,11.15555994,0,2.396504474,0,Good,Good
25739,3,-210.0121106,832.8374588,531.9503017,-121.1355172,-19.59324306,312.2603594,35.30760377,200.3946391,-28.48116659,-7.843829326,3.012065699,3.661939982,3.535357707,3.612335139,3.643179562,239.7693355,211.5482352,-0.54770125,-0.387824366,557.3646945,1,95.5602214,1,121.9763309,1,Good,Good
25740,3,-390.0899638,635.1474083,165.4066884,-63.96684068,92.25943489,269.514269,-110.6461293,12.94855137,-12.10489649,-5.740953419,2.613917812,2.767425506,2.680790381,2.797532698,2.772450288,254.8842638,196.5787136,-0.342882755,-0.671455256,541.2850928,1,59.10049248,1,42.37898165,1,Good,Good
25742,3,-276.1078967,508.2897742,390.0060013,-29.63623951,-153.6478348,62.75248004,-37.86963408,102.811549,66.26999233,71.7165198,2.028508357,2.528677596,2.483672723,2.437495181,2.46157447,260.9179243,226.1279158,-0.261122177,-0.111579883,434.8538445,1,28.78131468,1,12.04844028,0,Good,Good
25745,1,709.8859323,160.441733,32.09732722,-129.4705073,103.6492463,31.54322871,315.8147907,19.35030191,2.335054458,-46.53612912,2.552256406,2.640534893,2.595412704,2.75302944,2.732913638,193.8665969,188.8646296,-1.169717424,-0.817615738,269.9352674,0,6.584277604,0,9.09419631,0,Outlier,Outlier
25746,3,-446.1311286,552.337964,-13.86660027,-289.7932269,-59.88344242,-148.9735977,142.6730943,-111.1949118,-89.89869046,-25.84350846,2.48989155,2.574002145,2.672502393,2.701296804,2.720566451,234.1220581,152.6918275,-0.62422605,-1.502989946,338.8757189,1,26.60806641,0,14.72739525,0,Good,Good
25748,3,-14.32051217,498.9763906,-83.47328041,-150.3093061,-80.1319289,-27.72459895,-48.0517367,-151.3556139,-96.75205907,-141.0002107,1.75055785,1.834470722,1.855038942,1.820804657,1.960435624,239.9299026,194.6428567,-0.545525448,-0.708134372,379.0289995,1,16.9657271,0,9.404252469,0,Good,Good
25763,1,151.6715372,90.8067356,321.9353458,-103.880435,135.3183556,90.65612532,-107.5632897,67.05543338,-87.27483263,-51.53413481,0.619931234,1.331242657,1.406761033,1.453910035,1.49726934,237.292676,217.7005957,-0.581261825,-0.271254211,300.7781126,1,9.08906929,0,18.98016069,0,Good,Good
25764,1,239.9749354,-39.43325597,325.2320653,80.90415384,8.795711302,-31.91662422,-162.1899313,-27.68787704,-69.44473688,18.85743526,0.85284318,1.47196842,1.438766402,1.51239409,1.520683943,243.893493,222.3491621,-0.491815856,-0.183176778,338.7197202,1,4.449227255,0,7.716690502,0,Good,Good
25766,3,-5.438772491,50.36168628,239.3505769,59.49749851,43.55904527,20.61645136,-128.5858359,-51.92790935,-32.97712401,-61.89199929,0.177637981,0.886772129,0.887636523,0.972648882,1.007302835,258.7671825,228.7410593,-0.290266325,-0.062068065,353.4842296,1,3.81146029,0,7.195028241,0,Good,Good
25787,1,165.4480205,-253.7251516,414.3127543,144.2483676,-283.9106558,-83.35271901,166.7471741,80.13885259,-23.82118416,23.7197284,1.062232385,1.86026575,2.098182296,2.143784104,2.144000587,251.6281297,223.5626318,-0.387005789,-0.160184896,294.1740549,1,12.47305341,0,12.68557203,0,Good,Good
25800,1,558.352457,45.45505629,96.00077295,-23.81808747,-56.88818706,-78.73285604,-24.74114782,-49.64436208,3.938920567,32.63394742,1.964538318,2.060114447,1.985981793,1.95899421,1.951218888,224.7230942,211.1745527,-0.751588987,-0.394904614,181.0326194,0,2.976484459,0,2.981895919,0,Good,Good
25802,1,654.9958948,18.78502552,89.27888102,-49.01360011,23.62527525,-82.74964249,4.874675004,-83.73256042,-15.99607643,-18.20088814,2.297919429,2.397035936,2.305056685,2.267897972,2.266000835,212.1104057,201.7397388,-0.922500276,-0.573668152,294.9738073,1,3.739994353,0,11.45749953,0,Good,Good
25805,1,39.61594311,100.2704079,46.96071788,-54.23291988,189.6591203,13.25152581,40.63444516,118.0149079,-6.993952407,23.03515647,0.378083387,0.426242702,0.797771092,0.792230496,0.883123525,262.2714699,215.939787,-0.242780629,-0.304616648,225.4812182,0,2.606353098,0,3.173781427,0,Good,Good
25811,1,368.0606453,56.73396851,-126.9190478,23.67370741,35.81233301,-15.95218715,52.56441062,-31.80014994,-36.87008655,-14.04917568,1.305978897,1.426076984,1.374849328,1.355120069,1.353382577,237.0532179,211.9155832,-0.58450666,-0.380864142,102.2829785,0,5.048337434,0,1.256997193,0,tbd,tbd
25812,1,253.3946297,-78.8669345,80.04901012,-10.98425663,56.26071699,5.424286069,62.86255697,-40.03442762,3.685221196,9.510480307,0.930664025,1.004725976,0.983293009,0.983540792,0.984312138,242.9217892,221.513913,-0.504983164,-0.19900243,158.0057091,0,1.415746109,0,2.785647757,0,Good,Good
25814,1,55.40416067,2.146433456,33.47699162,-1.573733305,88.2075841,-1.649572374,57.01238764,-77.8116955,8.638165754,4.974416985,0.194440055,0.234761068,0.380187159,0.418553292,0.491381423,265.7803046,231.9673525,-0.195233316,-0.000938764,200.5734846,0,1.811758672,0,1.007480036,0,Good,Good
25817,1,87.66037721,110.5534487,-210.6863455,-47.03207014,102.5279571,-64.86996888,-150.6045111,-50.61091847,-132.5005625,-13.46766226,0.494782262,0.919078126,0.964061577,1.093229377,1.184234651,231.046561,159.4107247,-0.665901318,-1.375685492,222.9277768,0,19.3640955,0,7.829580553,0,Good,Good
25818,3,-86.38729708,74.44928389,-190.1851959,-11.3412182,111.8302469,-8.854345959,3.777794374,-21.95724525,47.61725603,-16.49272881,0.399926847,0.803784027,0.863647575,0.843803277,0.856184947,245.6764394,167.5581289,-0.467655609,-1.221314793,122.0010794,0,1.561382046,0,1.741027878,0,Good,Good
25820,1,77.87875321,143.3982376,-64.0120929,54.549542,-52.16741168,-54.08447475,-125.4217602,32.9584802,-82.44809725,78.21334348,0.572253188,0.635351793,0.662967242,0.795932043,0.883157585,259.3929155,188.6225186,-0.281787178,-0.822203069,198.2048885,0,2.865654725,0,1.881979954,0,Good,Good
25824,4,669.8120149,-386.7295775,212.5307348,-143.2920684,-141.8615851,26.44200945,38.39438292,187.7560803,135.4581187,-69.24597105,2.712337679,2.907342421,2.873058416,2.809393737,2.899514719,217.0151119,203.5902908,-0.856037868,-0.538605327,202.9397541,0,15.50184077,0,16.60139689,0,Good,Good
25826,4,785.2378258,-290.9865992,266.8199216,-98.02657352,18.53519793,9.981673487,-1.855354043,37.00593765,135.0162993,-102.6147623,2.936708388,3.185683425,3.072731808,3.000078305,3.029103437,210.9378706,201.9485602,-0.938388996,-0.569711565,302.6042713,1,5.531077549,0,16.7453982,0,Good,Good
25829,4,708.1548381,317.7284272,331.126935,127.2585443,-167.6536778,-24.15785436,-278.4456003,38.20302354,193.2845707,-76.69596299,2.721903025,3.058634916,3.021176382,3.098113663,3.150692706,221.7700796,206.5701438,-0.791604525,-0.482145382,307.2579445,1,30.57517026,1,20.3230051,0,Good,Good
25830,1,-25.12275632,262.5386932,-319.4693718,65.89778398,92.96501258,44.48775757,-173.9014365,358.0295211,75.31903971,-32.69913043,0.924890563,1.501568913,1.492537663,1.579205781,1.992877719,-141.4053247,135.0379819,-5.712900779,-1.837481326,365.462442,1,46.66710181,1,45.41726695,1,Good,Outlier
25855,1,83.69578304,135.011638,-114.6106613,63.20573281,-267.2002349,111.5806157,229.5413319,-80.83424729,41.67681905,37.85433926,0.557061593,0.709989719,1.17165455,1.434461405,1.459274976,217.421349,128.7325523,-0.850533053,-1.956951716,233.09063,0,15.31578207,0,8.34001096,0,Good,Good
25856,3,-159.0374154,24.01610815,208.8786044,-34.60284038,-197.3702389,-44.8407936,76.81561957,-163.1423184,95.16867134,-41.89765262,0.56404422,0.955554749,1.150308521,1.162843572,1.322868336,260.5222432,228.8498265,-0.266483949,-0.060007229,332.0701456,1,18.20826573,0,7.797968524,0,Good,Good
25858,1,33.7831146,154.1108169,-9.3482067,-15.00821741,-9.114465642,21.4443148,30.65772315,-108.1234587,-1.153579515,-63.92545179,0.553277131,0.572861199,0.552402198,0.55403077,0.692436779,267.4800501,227.1768297,-0.172200502,-0.091705876,243.0454372,0,4.262664157,0,1.491142233,0,Good,Good
25886,2,-587.0691157,-225.466501,-299.8843414,129.4371772,-43.53287065,-4.281090913,46.58978848,-70.10499339,65.75589434,104.2130919,2.205377054,2.525342858,2.466315954,2.413064754,2.437816974,-109.8189619,139.3721548,-5.284882121,-1.755360777,293.3485426,1,4.870827201,0,22.88538348,0,Good,Good
25909,4,597.9680838,-354.8719264,188.8082948,-69.7170809,-66.33433735,-16.29164761,-187.6726802,-22.78384193,268.2545279,-25.36485074,2.438461398,2.61161493,2.525170028,2.546737263,2.681875857,216.8306755,203.173541,-0.858537117,-0.546501579,411.2116899,1,29.88920609,1,15.44849999,0,Good,Good
25910,1,527.173136,-312.7736345,-104.9425112,60.52149883,-106.3529507,-22.78690756,-195.0650901,98.17570427,289.0010787,-90.19557023,2.149615288,2.254132883,2.201761083,2.250384655,2.472852136,214.4670449,188.8976951,-0.890566066,-0.816989239,414.8389432,1,23.7429276,0,4.561775615,0,Outlier,Good_water
25912,1,402.1315946,-233.4610814,-216.0510882,127.8247397,47.44112923,44.77386015,-218.7138483,138.3695391,326.2757523,-31.25428965,1.630645235,1.858454814,1.84302232,1.952135968,2.273779952,191.2351982,141.6994024,-1.20537483,-1.711265895,358.860742,1,19.03621836,0,7.408626663,0,Outlier,Good_water
25918,1,240.6539483,-94.6539833,-139.6217384,28.01218248,-115.8165187,-38.46982209,-68.28461351,-97.49274984,44.04901574,-3.990031433,0.906870675,1.065220707,1.101618437,1.107859978,1.155090405,247.7278987,192.8780445,-0.439856813,-0.741572664,234.3885481,0,8.470412611,0,6.670555658,0,Good,Good
25921,2,-471.6913899,-296.4663007,199.7509303,-36.09004967,2.48748148,77.07737429,-100.2775822,-50.58268009,108.4377389,31.52783872,1.953745862,2.145232697,2.059805717,2.056207814,2.079248676,271.546908,220.8140034,-0.117091559,-0.212263776,424.5093603,1,10.48659333,0,12.08559614,0,Good,Good
25922,2,-812.3862928,-413.3909409,65.81552101,12.9347828,-93.69542595,108.8296651,-102.5255983,-105.7505834,55.96164791,-48.90170626,3.196557642,3.312511179,3.191633655,3.156953936,3.157860091,198.0814039,127.5027342,-1.112603662,-1.980253356,446.6036266,1,24.83223791,0,9.373860665,0,Good,Good
25924,2,-330.1593491,-542.5203771,-117.9930138,14.79353944,-4.624749185,77.93531299,-9.300933044,24.00998014,22.54344832,13.38454375,2.227152019,2.341340586,2.244562353,2.20745439,2.190364512,-0.128593517,77.48303564,-3.798496225,-2.927987823,289.1617068,1,16.08693868,0,25.54340371,0,Good,Good
25927,2,-941.4210702,-309.9261459,37.37349035,-187.1572584,120.3172805,160.5150623,12.0095557,0.720400254,14.03806561,71.05783869,3.475729039,3.59501013,3.531048423,3.490286277,3.466665542,184.2672231,117.8356151,-1.299796064,-2.163418434,220.468765,0,13.38120093,0,9.111609234,0,Good,Good
25928,3,-150.7839176,-163.55091,-52.9722127,-143.8485233,16.31808921,73.52614313,116.8710842,59.52311318,-28.4713962,13.76244712,0.78010509,0.828849658,0.9401725,1.03043219,1.045752699,244.3100172,166.1443268,-0.486171644,-1.24810242,245.6319132,0,9.528015729,0,5.115765693,0,Good,Good
25930,3,-173.2266914,-62.10783121,-131.490242,-159.8840958,-45.27875073,150.2987693,134.0383094,41.17424861,-5.633033268,27.17734644,0.645345649,0.819795432,0.97494331,1.171515392,1.172646611,185.7057794,109.367769,-1.280302558,-2.323860617,229.9373488,0,7.216410891,0,5.56787229,0,Good,Good
25933,1,193.2132433,-135.9416734,96.17792472,-47.49589151,25.31078476,26.58828422,51.28672222,-54.14713356,10.37243019,-36.13857125,0.828475207,0.924540657,0.905578963,0.905556755,0.924147045,246.486031,223.7193324,-0.456685041,-0.157215853,169.2810715,0,1.880931201,0,1.678820393,0,Good,Good
25934,1,99.03070532,-116.3442464,-45.67956221,16.39354065,-9.641331438,49.106554,36.3390636,-4.551650973,39.42092686,57.82526771,0.535792484,0.578008003,0.557882599,0.582730492,0.623599708,269.040921,230.4192727,-0.151049544,-0.030270579,128.2337281,0,1.305248757,0,1.33247134,0,Good,Good
25936,1,-42.27456339,-118.4573635,48.26606454,-13.51589638,-13.1766261,77.17403262,-38.0362862,-25.95023545,-21.72695345,11.00160805,0.441073655,0.488301979,0.472554987,0.545883503,0.55391332,269.0215635,231.3915573,-0.151311852,-0.011848486,248.605219,0,1.63685333,0,2.172153192,0,Good,Good
25939,1,243.3078565,-1.541035945,-193.8530906,170.6974695,-159.0065879,-72.48443979,-122.4386625,-55.14808788,-70.3720335,19.66736513,0.853262242,1.127603459,1.350773486,1.404263187,1.424916181,123.3193828,51.09124582,-2.125684531,-3.428038994,248.9102905,0,2.735562554,0,8.09486335,0,tbd,Outlier
25940,8,-858.9281714,-494.021619,-642.1288595,487.6037599,-366.004801,-213.0991194,-19.23076946,39.18071422,35.18649936,27.25752695,3.474821563,4.279738482,4.616190724,4.564792192,4.527098015,-131.4091926,145.1263548,-5.57744577,-1.646334657,417.5007312,1,29.42911846,1,64.73321312,1,Good,Good
25945,2,-563.4512185,-209.1485966,-112.0133547,-5.396916268,150.1773932,40.07253816,-68.60591287,-146.1734083,106.3235022,5.550035452,2.107675881,2.215970927,2.186979692,2.152064511,2.217119589,114.7918482,88.21222042,-2.241238953,-2.724699548,203.8889337,0,14.71800266,0,3.10607292,0,Good,Good
25946,1,-109.8208981,-246.802929,-143.608202,51.63749806,0.751838241,72.1747159,-1.016738584,-36.8393795,120.2100821,-57.79157152,0.947320091,1.108896813,1.077790363,1.08033812,1.167005343,112.5441874,71.2912389,-2.271696425,-3.045305186,293.082248,1,17.94161641,0,14.86375481,0,Good,Good
25948,2,-294.1018866,-271.6270416,-15.58291177,34.86352319,229.8951449,43.29950993,-149.6784439,-232.2448412,94.52532027,-20.95137175,1.403956062,1.452204967,1.609190228,1.657531102,1.847113513,231.9739568,151.9372948,-0.653334417,-1.517286248,474.3738434,1,30.66078768,1,13.22548766,0,Good,Good
25951,2,-750.5308295,-148.0221185,125.5317158,-259.2365863,-121.7770767,-60.63100883,42.45663636,-82.0950709,71.19373826,-76.11379575,2.682702216,2.809881726,2.870881924,2.814035432,2.823508886,276.5774062,212.6715929,-0.048924576,-0.366539857,369.7657065,1,20.77009821,0,4.628323613,0,Good,Good
25952,2,-594.6680825,-170.7946707,37.15564513,-182.7876461,141.5192195,-56.35682651,73.07676488,-45.31870418,58.84643364,34.84241783,2.169722471,2.246630058,2.298022468,2.265263865,2.261247909,243.3404737,165.9917946,-0.499309677,-1.250992481,245.4469858,0,7.067552588,0,2.619244129,0,Good,Good
25954,3,-365.4664986,23.59675266,-133.7663453,-93.57450031,84.02288612,-90.24929075,35.32488041,-64.56545262,-39.44408815,42.89236347,1.284306306,1.413214231,1.423124422,1.427733133,1.444444262,104.7480834,92.99632502,-2.377339421,-2.634054043,314.262134,1,1.879008789,0,4.520420852,0,Good,Good
25957,2,-535.1635718,-140.0703946,-29.64482698,-236.4905998,-76.77933328,-55.11866179,79.57385932,-57.45003244,67.80575073,53.52998798,1.939958424,2.007986489,2.109379113,2.085370545,2.09534966,205.0703529,130.6467846,-1.017898215,-1.920682326,353.6723444,1,11.90914176,0,4.363189131,0,Good,Good
25958,3,-299.4871514,-142.0619453,-95.44576511,-243.4280156,94.22105971,-57.98220186,155.8869172,-15.44990119,29.0719416,24.54780312,1.162426358,1.250281227,1.50267206,1.571749109,1.563361626,192.8267426,118.9265651,-1.183808222,-2.142747959,260.6748476,0,8.337122556,0,2.331666181,0,Good,Good
25960,2,-540.8593503,-158.1582203,-22.31814724,-220.7004499,-27.36104055,-154.1369795,150.7523007,-3.375232387,13.9147104,32.40074297,1.976145238,2.044112878,2.10587744,2.182106213,2.165264322,196.3753195,125.1342649,-1.135722371,-2.025129277,313.3002455,1,10.69802771,0,6.959907366,0,Good,Good
25966,3,-425.4166535,187.7838883,-31.86966138,-262.8187443,-69.62599726,-96.58159325,-89.93568042,157.9769871,15.67226123,-40.73223357,1.630751653,1.689472118,1.874500941,1.883994807,1.946171632,258.0927938,187.4603623,-0.299404792,-0.844222707,339.7956447,1,26.67789794,0,5.16974711,0,Good,Good
25969,1,95.42072873,133.8415403,-117.0753152,-54.29492664,-66.14687571,42.58232016,25.33560366,36.40764943,-44.40094447,12.77234516,0.576434141,0.731468297,0.761458151,0.762161116,0.780574277,271.0420996,219.2944342,-0.123932089,-0.241055394,161.9411808,0,4.083121093,0,3.511712543,0,Good,Good
25970,1,238.6212603,76.37834473,-256.2126409,-18.28935726,11.70962171,5.989671347,29.86547274,-30.56225251,-9.448816986,-9.530877859,0.878631455,1.29890515,1.247140956,1.22194713,1.215866729,168.6234216,95.85902781,-1.511781184,-2.57981377,105.9094523,0,2.921563025,0,1.681323143,0,Good,Good
25972,1,137.6940234,44.19168607,-165.2605922,-111.0298593,79.57271308,155.4615047,-17.65664702,19.7194815,98.74962453,-45.36962044,0.507132183,0.795963618,0.898387093,1.025109296,1.081340561,248.2242043,212.982957,-0.433131504,-0.36064037,180.9901933,0,3.275433676,0,5.289963386,0,Good,Good
25975,1,39.69769138,18.12141692,-172.5790439,-111.6202757,-179.7641,139.8639295,153.7292533,-1.10058431,-1.453889712,23.9247982,0.153032794,0.645222525,0.960568566,1.173148983,1.165127065,183.7360488,103.4438614,-1.306993869,-2.436102223,226.3038942,0,8.033019013,0,2.499956388,0,Good,Good
25982,1,275.1010875,-25.09487971,-73.00927247,-55.68356241,-0.53937328,64.06660404,47.67136709,-79.62001478,64.79998513,-22.88848724,0.968744923,1.035658913,1.011239295,1.023737604,1.074107444,237.0516197,210.3167504,-0.584528316,-0.411157585,226.4914642,0,3.039810022,0,19.79942222,0,Good,Good
25984,1,87.79798711,88.9477546,-75.70494538,-220.4515019,-87.25611406,-0.295876083,88.68191338,47.99129087,9.79798924,30.76232141,0.438289266,0.529635167,0.967465132,0.991256707,1.001164504,253.7345848,197.147102,-0.358461758,-0.660685872,335.0437578,1,3.734487753,0,14.12132199,0,Good,Good
25993,3,-159.0947851,219.2979934,-86.84347105,-201.4765459,27.4030919,50.72808215,-72.07831717,58.20946263,-66.17507229,8.117852658,0.950109983,1.031233828,1.214780615,1.223070431,1.247755328,263.0883152,199.8787551,-0.23171177,-0.608928627,254.3527842,0,6.44973723,0,2.759793106,0,Good,Good
25994,1,94.17790857,63.69004403,-229.47936,-60.59962084,17.63096132,45.87801698,11.61087534,41.1900947,6.664906224,-0.159434601,0.398701696,0.928263257,0.916254135,0.908815152,0.911287619,203.3130677,124.6680634,-1.041710734,-2.033962502,120.6306033,0,1.745778645,0,3.21151322,0,Good,Good
26000,1,20.99483256,0.422513758,-208.0612574,-86.81732995,36.74972939,101.4092116,30.76526864,-37.44808235,11.047153,11.36761986,0.07364072,0.757975751,0.796844534,0.856959614,0.859984292,228.7245004,147.2295963,-0.697366962,-1.606484068,163.0905792,0,6.218161994,0,2.933663435,0,Good,Good
26002,1,71.78361078,-26.51826296,-245.9899151,2.297324133,-0.822636212,43.36957272,-11.0762367,-52.0687459,28.38929198,17.7235579,0.268362676,0.933769984,0.894955588,0.886826863,0.902932026,96.17534137,79.55015797,-2.493506437,-2.888821591,167.2389771,0,1.416261852,0,5.931849409,0,Good,Good
26005,3,-16.85169596,-148.5341353,7.661774334,-155.1929858,-117.8446212,134.6608779,1.634553813,-14.87787701,-41.01959227,-3.490647992,0.524229151,0.542545939,0.853576099,0.950291784,0.952951309,260.0512555,224.7367728,-0.272866183,-0.137938181,187.8293719,0,10.014903,0,3.02487459,0,Good,Good
26006,3,-193.7053695,-200.6039409,15.20161887,-225.6064083,-69.23519024,232.0730256,27.64806909,-36.6029175,-24.54780012,46.90006405,0.977926408,1.012269549,1.270133351,1.471702935,1.474084994,264.391725,219.3484745,-0.2140496,-0.24003148,277.6256479,0,20.10632889,0,7.128273751,0,Good,Good
26008,3,-131.4326838,-29.42237554,52.13998111,-194.1008123,-94.44946944,196.7451099,-19.14859783,-144.103203,20.09834587,83.52809966,0.472322939,0.523489591,0.902217669,1.106931148,1.233129284,261.4957432,225.940246,-0.253292302,-0.115135705,296.5231394,1,7.960238758,0,1.85092393,0,Good,Good
26011,1,354.4528145,-272.5736464,-89.94550124,310.138961,-88.21664933,0.713869277,-262.6790601,74.86657962,-143.1476988,-39.07258248,1.568050815,1.653177268,1.940336197,2.093355568,2.147929426,225.6117421,179.2249007,-0.739547147,-1.000261848,511.1996919,1,17.63347658,0,14.54793284,0,Good,Good
26014,1,488.9349922,-339.9441337,-0.394868181,99.8490872,-371.8602879,10.71718295,-210.0088322,57.31813857,-171.460648,-17.06421585,2.08832917,2.158463518,2.463389537,2.508495895,2.559177054,223.431298,199.4095085,-0.769093783,-0.61781955,558.0461924,1,27.09797326,0,47.37986467,1,Good,Good
26017,1,149.0497328,-351.968464,-72.26629439,301.7505255,-141.9703228,43.62602005,-236.7777677,-22.1388451,-139.0541223,27.84258962,1.340414937,1.409975513,1.77989374,1.919977019,1.962464274,225.2062884,163.9564053,-0.745041346,-1.289557461,688.1705829,1,40.84959888,1,103.9176825,1,Good,Good
