x,quantile_02,quantile_25,median,quantile_75,quantile_98
333,3.452902,58.775,110.075,121.335,134.7388
334,2.951742,57.1705,105.625,119.7475,133.4542
335,3.102994,70.07625,114.435,122.465,138.851
336,3.189536,52.8805,106.16,118.1825,130.1394
337,3.32066,60.9775,107.515,121.9675,128.8432
338,2.665588,75.044,118.95,122.84,131.587
339,3.369832,66.23125,112.865,122.1025,135.271
340,2.855502,58.945,113.84,121.205,133.249
341,3.01687,56.4565,112.375,122.22,133.937
342,2.760494,76.367,106.11,119.77,136.011
343,3.192492,55.29775,106.255,121.7925,143.8432
344,2.739086,59.5395,116.345,120.79,128.672
345,3.33212,53.48425,114.53,122.025,133.4664
346,3.13061,58.36425,98.851,121.025,140.967
347,3.311012,63.3315,113.985,122.83,134.5494
348,2.689728,82.905,116.635,124.1325,134.107
349,2.756892,70.84525,109.525,122.4925,136.1
350,3.064238,65.0985,101.07,118.9275,136.2612
351,3.000688,65.5845,108.9,120.8025,133.9468
352,3.326502,67.6065,110.725,122.115,132.4728
353,2.726062,61.40375,108.7,120.71,129.7156
354,3.27555,61.5015,112.37,120.5025,132.0346
355,2.89835,65.22575,111.55,123.9425,137.0108
356,2.99901,45.02025,109.075,124.2625,138.5384
357,3.319358,54.6535,116.01,122.8225,131.9776
358,2.740172,64.569,109.225,124.3225,136.5002
359,3.049066,67.45125,105.875,122.1475,133.638
360,2.910468,62.41075,112.605,119.9275,133.4818
361,3.392216,62.874,117.52,126.29,135.8138
362,3.048266,57.55375,113.13,122.47,134.153
363,3.205568,65.45875,112.305,121.99,130.9556
364,3.452176,72.533,115.52,122.7325,132.8518
365,3.457746,53.675,108.37,122.09,134.313
366,2.836736,58.2775,117.5,121.1525,135.9214
367,3.217688,59.32875,115.995,121.37,128.0162
368,2.991178,73.671,116.73,123.5025,139.8612
369,3.053366,67.82825,115.41,123.78,142.9592
370,2.848302,53.51775,112.595,122.6175,136.4388
371,2.792644,60.13925,117.77,124.5325,139.4004
372,2.974504,56.53,109.195,122.555,142.467
373,2.598962,62.0975,113.05,121.2075,137.4274
374,3.041938,73.39125,115.5,121.1525,132.0868
375,3.208288,54.3675,103.985,122.52,132.638
376,3.563568,65.44225,111.33,123.055,130.7734
377,3.107986,56.73725,115.555,121.9725,129.3552
378,2.761414,82.346,113.85,121.165,132.176
379,2.933712,76.40925,107.25,122.9,138.1508
380,3.009182,46.46225,114.17,119.7925,134.6632
381,3.130456,66.527,107.195,124.3425,134.752
382,3.478094,55.14975,101.0055,120.25,134.6492
383,3.061062,59.43825,116.945,123.03,129.475
384,2.872754,69.32325,116.01,122.9125,130.052
385,3.141788,62.87125,110.14,121.25,134.958
386,2.89171,61.0795,114.16,120.125,134.6078
387,3.280752,60.33975,111.9,120.905,132.0996
388,2.990872,76.883,112.555,120.785,139.0828
389,3.216126,60.2735,109.755,124.595,131.226
390,3.264438,50.7855,113.505,122.0625,134.055
391,3.323458,51.18425,113.46,123.0825,132.4856
392,2.94772,68.194,99.197,121.8325,132.1776
393,3.498014,53.07,115.96,125.0725,134.4046
394,3.341186,79.119,116.825,124.1575,133.0568
395,3.2561,62.92175,113.315,121.4775,129.9744
396,3.164802,71.24175,104.39,121.235,129.0136
397,3.231566,62.0255,111.72,121.935,135.106
398,2.83304,76.20225,115.74,121.805,132.088
399,3.859988,59.73975,117.48,123.435,133.667
400,3.130262,54.1345,115.37,122.535,132.5476
401,3.427948,70.47075,118.845,124.1,137.6268
402,3.227566,50.47225,117.3,125.19,137.2936
403,3.528324,52.02425,109.485,122,135.131
404,3.043606,72.95575,112.205,123.97,129.249
405,3.457418,64.51575,107.23,121.9825,134.7374
406,2.796548,47.84325,112.735,119.82,129.7902
407,3.093868,74.69725,115.965,121.845,137.3994
408,2.910856,68.79675,104.575,123.075,130.2268
409,3.230726,64.15775,110.01,121.4975,136.9396
410,2.903388,61.67225,115.585,122.3825,134.5108
411,3.367756,59.34525,102.325,124.2025,131.6544
412,2.955586,62.0685,102.6915,122.4325,139.6614
413,3.330704,60.58425,115.38,123.4775,134.5394
414,3.238926,64.24525,115.165,120.215,128.0094
415,2.945532,66.85825,106.56,121.68,139.064
416,3.02883,48.887,110.675,119.05,136.0898
417,3.14571,64.9425,117.215,125.5625,135.224
418,3.29974,51.8595,110.72,123.5925,133.8286
419,3.549488,59.75375,111.385,120.5225,131.348
420,3.316236,59.312,115.985,122.865,131.3028
421,3.346864,54.85675,115.63,122.165,129.912
422,3.019516,58.497,104.995,122.39,133.0598
423,3.197192,56.17575,115.94,120.6075,127.652
424,2.893364,67.458,117.275,125.35,133.1326
425,3.662974,69.67725,117.23,121.12,137.1322
426,2.847246,46.19,112.145,121.3075,131.4678
427,3.297474,59.62225,114.1,122.385,130.8178
428,3.580372,51.3645,105.05,121.905,137.5398
429,3.003496,56.26325,106.86,118.9875,130.9132
430,3.410278,63.25875,115.62,121.6875,130.9736
431,3.007058,55.08225,115.125,122.0625,131.5094
432,3.141344,54.81825,113.71,123.37,139.2602
433,3.607578,67.37025,114.495,122.1725,129.2096
434,3.744532,78.36125,115.32,121.2825,134.9456
435,3.187588,61.9145,114.73,121.595,139.2206
436,2.940284,53.67175,110.775,123.065,136.3434
437,3.14293,57.78125,115.525,123.2775,136.0752
438,3.414406,65.4645,113.615,121.6,132.0798
439,3.466208,53.71075,112.13,120.875,133.2128
440,3.141358,59.22675,115.515,124.025,131.7098
441,3.317504,55.42875,110.625,120.6425,135.8762
442,3.177306,55.29175,101.77,120.315,128.9792
443,3.13785,73.12275,113.35,120.76,134.9204
444,2.994646,66.1905,115.13,123.665,132.5858
445,3.081484,62.57825,115.135,122.045,137.5516
446,3.2034,40.891,118.305,124.88,127.674
447,2.903412,56.325,113.38,123.49,139.736
448,3.444084,66.98575,110.15,123.285,133.4192
449,3.411994,52.954,114.935,123.1925,129.537
450,2.924672,61.4285,115.67,122.055,135.2186
451,3.035334,55.9745,104.8,120.8475,137.8618
452,3.253078,66.18125,115.44,120.8825,137.9636
453,3.072282,69.25075,108.42,119.9025,132.5036
454,3.032084,71.0305,107.565,121.535,134.9456
455,2.649956,58.56425,113.935,125.22,131.0104
456,3.194802,47.37925,116.795,123.1475,139.7214
457,2.909998,56.388,113.51,121.15,132.2962
458,3.344682,57.03875,111.62,123.22,133.9106
459,2.914296,59.66875,115.25,122.7625,130.304
460,3.469586,57.823,118.745,126.255,137.1062
461,2.476476,74.63075,115.8,123.515,134.7312
462,3.193246,53.2935,101.9745,118.955,136.7158
463,2.643764,64.63325,102.825,123.45,136.1702
464,3.314714,81.31175,111.12,121.44,135.9464
465,2.870714,55.836,108.75,124.5825,139.7092
466,3.29439,46.23875,111.27,122.6325,129.6232
467,3.004342,58.05025,116.115,122.8325,134.8996
468,2.92381,73.55975,109.76,120.535,133.7352
469,2.91256,60.78175,115.53,120.26,138.9428
470,2.98929,64.189,115.64,121.7475,136.3152
471,2.67857,75.873,110.155,122.7475,134.1296
472,3.151548,56.898,107.62,120.9425,137.5702
473,2.939468,60.73175,104.67,123.27,132.0024
474,2.884194,63.795,104.795,122.08,135.7916
