x,quantile_02,quantile_25,median,quantile_75,quantile_98
201,-4.088874,-0.85284,0.062121,0.6409075,1.736912
202,-4.199234,-0.7123075,0.1114,0.65991,1.695886
203,-4.520834,-0.9239875,0.049983,0.65789,1.797766
204,-4.418844,-0.8445525,0.074884,0.6516725,1.754338
205,-4.357242,-0.832165,0.08516,0.6386125,1.697806
206,-4.22759,-0.9452325,0.0700935,0.5948625,1.723442
207,-4.026882,-0.79042,0.118345,0.660775,1.757196
208,-4.525714,-0.9038175,0.0470145,0.6272325,1.720386
209,-4.349556,-0.8611925,0.075906,0.63861,1.5982
210,-4.159776,-0.739565,0.11131,0.6554425,1.732308
211,-4.117134,-0.8442025,0.079617,0.6234225,1.69018
212,-4.129338,-0.714605,0.118735,0.6785925,1.67715
213,-4.435276,-0.9425325,0.0817235,0.6550525,1.823804
214,-4.331358,-0.8637325,0.103115,0.65176,1.593876
215,-4.332384,-0.842075,0.102805,0.67979,1.800676
216,-4.51148,-0.93705,0.0590525,0.6603375,1.75797
217,-3.97479,-0.7724075,0.11368,0.634955,1.758746
218,-4.42477,-0.8593725,0.0596385,0.6353475,1.752408
219,-4.410006,-0.9049775,0.051447,0.608645,1.703638
220,-3.91092,-0.77663,0.102055,0.6394325,1.84109
221,-4.187706,-0.9247575,0.0369245,0.62084,1.714934
222,-4.23302,-0.72449,0.096311,0.654255,1.701422
223,-4.390368,-0.8408675,0.108145,0.691375,1.826528
224,-4.376224,-0.9475075,0.074079,0.635175,1.756342
225,-4.25719,-0.7862625,0.139645,0.673775,1.885994
226,-4.545954,-0.8420675,0.0872445,0.6541725,1.690412
227,-3.892052,-0.7963975,0.106245,0.648195,1.853914
228,-4.287108,-0.96007,0.0733105,0.664995,1.801782
229,-4.495926,-1.0097,0.02608,0.6104625,1.696266
230,-4.172062,-0.79159,0.105065,0.6752225,1.707484
231,-4.280324,-0.8403075,0.080288,0.6245475,1.72704
232,-4.030106,-0.766175,0.0844385,0.6578075,1.811556
233,-4.408306,-0.86122,0.135285,0.6931725,1.827526
234,-4.474372,-0.9694775,0.0458385,0.6348875,1.744354
235,-4.445418,-0.8013175,0.10992,0.66333,1.833208
236,-4.33638,-0.8348475,0.0544855,0.6508725,1.740372
237,-4.085126,-0.8117975,0.0746505,0.6308225,1.764562
238,-4.203628,-0.875805,0.13286,0.6755175,1.79277
239,-4.462554,-1.0112,0.0456855,0.6188175,1.780226
240,-4.154094,-0.8166775,0.131725,0.6855625,1.849738
241,-4.155388,-0.8243025,0.0709235,0.6181925,1.749274
242,-4.163576,-0.8191675,0.0938915,0.6523175,1.746814
243,-4.228048,-0.74761,0.11708,0.6548425,1.754924
244,-4.55645,-0.9227725,0.0433625,0.6244475,1.731984
245,-4.535738,-0.75824,0.117545,0.683445,1.781904
246,-4.134558,-0.807915,0.0616395,0.64447,1.714464
247,-4.17394,-0.8049225,0.0790025,0.650335,1.682674
248,-4.190998,-0.7928025,0.104105,0.66703,1.743448
249,-4.59604,-0.9978375,0.0247685,0.6076725,1.705164
250,-4.440908,-0.82869,0.0935975,0.6825975,1.770554
251,-4.096426,-0.80971,0.078244,0.6236275,1.791012
252,-4.131348,-0.870445,0.079339,0.64957,1.735962
253,-3.978308,-0.727495,0.100074,0.6526025,1.77188
254,-4.561802,-0.88679,0.097851,0.65412,1.710972
255,-4.530294,-0.84171,0.114025,0.70652,1.75807
256,-4.270388,-0.7952925,0.087997,0.6412025,1.766178
257,-4.193372,-0.8700175,0.0827,0.6489325,1.71651
258,-4.142312,-0.7256225,0.105545,0.6746425,1.85839
259,-4.401782,-0.9405425,0.076427,0.626045,1.685044
260,-4.34498,-0.8512925,0.0983495,0.6748275,1.759534
261,-4.007068,-0.778515,0.11489,0.6884725,1.76766
262,-4.303814,-0.93378,0.0661325,0.6295525,1.894052
263,-3.890706,-0.67415,0.0859775,0.6471575,1.620118
264,-4.591212,-0.826485,0.081778,0.69307,1.808166
265,-4.380006,-0.91808,0.0966425,0.6707725,1.75534
266,-4.24506,-0.767575,0.10118,0.65835,1.75859
267,-4.328756,-0.872315,0.0792485,0.6597875,1.72669
268,-4.024314,-0.7655925,0.124115,0.6627625,1.841144
269,-4.36748,-0.907085,0.100865,0.655185,1.79058
270,-4.364616,-0.90539,0.0808745,0.657735,1.847914
271,-4.156508,-0.77077,0.138235,0.70324,1.828872
272,-4.495608,-0.9902975,0.0850665,0.6614425,1.793912
273,-4.170128,-0.7890725,0.0874035,0.675015,1.724374
274,-4.530194,-0.8114625,0.07987,0.68678,1.760558
275,-4.395112,-0.9131425,0.071007,0.65297,1.767086
276,-4.13894,-0.7557225,0.151005,0.6959375,1.844044
277,-4.42136,-0.868015,0.126605,0.670575,1.777822
278,-3.949872,-0.7488025,0.10286,0.6596375,1.831686
279,-4.38284,-0.83724,0.10564,0.6754125,1.782736
280,-4.468622,-1.0182,0.072752,0.6333925,1.67729
281,-4.193192,-0.7906625,0.13091,0.68814,1.877004
282,-4.411532,-0.8763675,0.0617095,0.6324825,1.784248
283,-4.070878,-0.787225,0.128955,0.707055,1.804058
284,-4.242794,-0.836265,0.124195,0.6925125,1.83941
285,-4.298148,-0.9321375,0.091613,0.6465325,1.696812
286,-4.203886,-0.7799675,0.132955,0.70311,1.781514
287,-4.24564,-0.8625675,0.106515,0.67367,1.893948
288,-4.158248,-0.7905225,0.092802,0.6769725,1.837282
289,-4.312044,-0.821185,0.11748,0.72426,1.816568
290,-4.410678,-0.9545575,0.0462745,0.627445,1.70152
291,-4.24118,-0.775465,0.135515,0.709145,1.84034
292,-4.14053,-0.8345875,0.073743,0.6554175,1.824166
293,-4.53917,-0.778795,0.118615,0.6811975,1.855066
294,-4.108956,-0.76228,0.0972985,0.6681425,1.865872
295,-4.32878,-0.9106375,0.0802105,0.6189875,1.692462
296,-4.501286,-0.790665,0.16914,0.7046975,1.840304
297,-4.240702,-0.7847575,0.129455,0.6999025,1.74932
298,-4.009948,-0.731845,0.114615,0.6449725,1.838784
299,-4.24127,-0.759555,0.15946,0.723735,1.830532
300,-4.394708,-0.953495,0.0689335,0.6328525,1.693128
301,-4.464032,-0.839795,0.169725,0.72508,1.844898
302,-4.067416,-0.825285,0.108135,0.67028,1.812042
303,-4.40798,-0.7874475,0.13307,0.6806075,1.748804
304,-4.090862,-0.7020175,0.10721,0.6675075,1.775816
305,-4.311152,-0.856855,0.10226,0.6568275,1.731278
306,-4.493926,-0.798895,0.14755,0.679605,1.771268
307,-4.12764,-0.7361975,0.106945,0.6944,1.737306
308,-4.269624,-0.8030425,0.135335,0.692045,1.84055
309,-4.048032,-0.7715675,0.12608,0.6915,1.809502
310,-4.535892,-0.9163925,0.087111,0.6195825,1.755784
311,-4.477378,-0.8852625,0.112865,0.66728,1.737524
312,-4.205282,-0.765735,0.11817,0.6519225,1.784698
313,-4.309746,-0.8516225,0.118955,0.6720575,1.734636
314,-4.027482,-0.691485,0.15464,0.7094025,1.734118
315,-4.216356,-0.821885,0.129535,0.678035,1.81814
316,-4.486186,-0.833155,0.0971155,0.66815,1.704306
317,-4.37287,-0.79505,0.13527,0.6773225,1.744286
318,-4.202904,-0.788065,0.11796,0.6467625,1.723548
319,-4.037054,-0.8092575,0.151395,0.7086975,1.856992
320,-4.395512,-0.8379525,0.12248,0.683925,1.827204
321,-4.50813,-0.8323175,0.135105,0.673235,1.749544
322,-4.155692,-0.8258075,0.15495,0.67305,1.76633
323,-4.18469,-0.93988,0.12153,0.68645,1.867986
324,-4.17896,-0.7382425,0.138595,0.6969825,1.774888
325,-4.42908,-0.85029,0.11445,0.6746775,1.837696
326,-4.407018,-0.873425,0.0941445,0.6634225,1.73563
327,-4.212552,-0.764205,0.159235,0.712075,1.779638
328,-4.424976,-0.8139575,0.150805,0.6823775,1.870032
329,-4.017606,-0.7638425,0.133825,0.679185,1.79242
330,-4.341842,-0.8400775,0.118375,0.70416,1.86744
331,-4.459262,-0.8853875,0.0939835,0.6617675,1.72135
332,-4.323404,-0.8664725,0.135555,0.736095,1.821068
333,-4.269584,-0.921985,0.113565,0.6642325,1.723164
334,-4.118646,-0.7272475,0.141225,0.7186675,1.810692
335,-4.413726,-0.790975,0.1361,0.713715,1.879612
336,-4.387294,-0.847165,0.0743895,0.6620625,1.790462
337,-4.30948,-0.7512425,0.15273,0.686275,1.767804
338,-4.402016,-0.84297,0.12008,0.6843925,1.743878
339,-3.96528,-0.799205,0.135955,0.66083,1.811176
340,-4.33639,-0.76073,0.142765,0.7223625,1.894572
341,-4.278388,-0.833815,0.054955,0.6375275,1.786134
342,-4.274866,-0.8122425,0.14031,0.704385,1.809368
343,-4.165334,-0.81452,0.088508,0.6741275,1.753722
344,-4.24887,-0.7741675,0.11617,0.698235,1.717378
345,-4.209324,-0.7494925,0.124285,0.724855,1.816742
346,-4.562004,-0.867345,0.090827,0.6622875,1.800366
347,-4.274236,-0.8087675,0.14212,0.7048175,1.845062
348,-4.128898,-0.7936975,0.110745,0.6689775,1.743846
349,-4.185892,-0.74275,0.12672,0.67734,1.76306
350,-4.150598,-0.7144725,0.15122,0.7342775,1.862616
351,-4.203288,-0.8731225,0.0961865,0.64915,1.798004
352,-4.720922,-0.8433725,0.118705,0.701255,1.758822
353,-4.01268,-0.8241125,0.100295,0.647715,1.7759
354,-4.445028,-0.7907675,0.10794,0.7051975,1.863418
355,-4.158612,-0.7206,0.173205,0.70667,1.841266
356,-4.371418,-0.7690625,0.13332,0.665715,1.729992
357,-4.617398,-0.780745,0.16707,0.6966475,1.916324
358,-4.079316,-0.7606875,0.119925,0.6824175,1.785776
359,-4.229796,-0.77512,0.0977075,0.674245,1.721466
360,-4.115252,-0.74999,0.11471,0.6782175,1.86345
361,-4.228116,-0.887435,0.117075,0.6650175,1.76136
362,-4.471982,-0.8109225,0.109635,0.65587,1.726524
363,-4.105624,-0.7994875,0.126545,0.6605775,1.766288
364,-4.407008,-0.8513075,0.130575,0.705255,1.84276
365,-4.021496,-0.7510125,0.118375,0.6938875,1.742348
366,-4.399976,-0.8867775,0.14982,0.672705,1.760278
367,-4.470458,-0.80498,0.102515,0.65316,1.691742
368,-4.081012,-0.7498475,0.11321,0.6776375,1.819198
369,-4.346252,-0.79484,0.151615,0.7045,1.807892
370,-3.945114,-0.78167,0.141925,0.701835,1.809948
371,-4.101316,-0.7864525,0.137895,0.7168375,1.733942
372,-4.392898,-0.88575,0.07894,0.70548,1.79686
373,-4.062106,-0.81591,0.127005,0.6805225,1.690136
374,-4.22898,-0.8230375,0.11601,0.701465,1.899386
375,-3.960412,-0.7760775,0.124155,0.6678925,1.717982
376,-4.26692,-0.7884275,0.15389,0.719185,1.767346
377,-4.139998,-0.9097775,0.093576,0.666195,1.742636
378,-4.382546,-0.7759,0.126495,0.6865025,1.800322
379,-4.535192,-0.799195,0.151535,0.680835,1.829994
380,-4.084592,-0.818355,0.14346,0.694645,1.788486
381,-4.053742,-0.7537575,0.149215,0.70328,1.797832
382,-4.233872,-0.911455,0.11809,0.661785,1.74191
383,-4.14893,-0.77981,0.122825,0.6684925,1.742184
384,-4.169274,-0.851615,0.099657,0.682865,1.821344
385,-4.041658,-0.77732,0.092911,0.6869975,1.748554
386,-4.373702,-0.77762,0.17564,0.72692,1.853746
387,-4.2525,-0.8423275,0.0769205,0.665985,1.694134
388,-4.388758,-0.74887,0.152245,0.6875175,1.787474
389,-4.368666,-0.7774175,0.11309,0.6810975,1.730006
390,-4.274842,-0.80472,0.0861215,0.67632,1.843768
391,-4.161712,-0.809895,0.1231,0.717165,1.879884
392,-4.307106,-0.91112,0.1044,0.6698475,1.819182
393,-4.384436,-0.7329175,0.142765,0.73019,1.790464
394,-4.130018,-0.7504775,0.112595,0.6663925,1.768628
395,-4.267492,-0.86527,0.11582,0.687725,1.751684
396,-4.314028,-0.83155,0.16616,0.677055,1.801624
397,-4.262744,-0.9185975,0.0647545,0.63854,1.669878
398,-4.334646,-0.8514875,0.137855,0.72577,1.868136
399,-4.110286,-0.76844,0.13691,0.6722475,1.772638
400,-4.528402,-0.8028275,0.15006,0.6849875,1.833458
401,-4.13418,-0.723615,0.16871,0.7314675,1.870292
402,-4.19839,-0.8206275,0.0987405,0.6822725,1.82396
403,-4.436516,-0.832885,0.13729,0.6727925,1.718212
404,-3.873678,-0.7837325,0.10647,0.65725,1.785888
405,-4.199372,-0.8344325,0.11957,0.6789875,1.783304
406,-4.10601,-0.7503475,0.110185,0.68218,1.706712
407,-4.222168,-0.8886425,0.111415,0.6749375,1.87358
408,-4.40735,-0.83098,0.143045,0.6914,1.90953
409,-4.18253,-0.76219,0.1185,0.6592525,1.79892
410,-4.550616,-0.831675,0.125285,0.705075,1.787098
411,-4.054172,-0.717895,0.153405,0.692695,1.799788
412,-4.276782,-0.759265,0.149425,0.707855,1.753594
413,-4.57893,-0.7963175,0.12602,0.694135,1.733528
414,-4.017192,-0.7328125,0.13161,0.6662875,1.785002
415,-4.304184,-0.8401375,0.154645,0.7087875,1.777502
416,-4.01848,-0.74394,0.10134,0.61658,1.71313
417,-4.229812,-0.8853225,0.12329,0.6802475,1.907638
418,-4.387538,-0.8535875,0.134645,0.7064425,1.781318
419,-4.397846,-0.78268,0.12087,0.69199,1.769942
420,-4.410406,-0.790205,0.107105,0.676935,1.780628
421,-4.026496,-0.748505,0.146725,0.6937375,1.766968
422,-4.115216,-0.751995,0.14053,0.7265125,1.905916
423,-4.3858,-0.7664925,0.1185,0.69829,1.798148
424,-4.029682,-0.764025,0.13984,0.70976,1.786702
425,-4.154464,-0.7475675,0.12812,0.6896375,1.774344
426,-3.945826,-0.863235,0.10204,0.6622425,1.771442
427,-4.592554,-0.90387,0.126215,0.6930875,1.73649
428,-4.250436,-0.8856475,0.0872965,0.6696125,1.745404
429,-4.425422,-0.768395,0.148025,0.70144,1.8685
430,-4.439126,-0.8114125,0.13926,0.69905,1.775894
431,-4.163404,-0.856865,0.148135,0.696765,1.754532
432,-4.11674,-0.8359725,0.100885,0.733305,1.88293
433,-4.130798,-0.85871,0.10484,0.6714,1.694528
434,-4.13289,-0.7608175,0.127465,0.7010375,1.824126
435,-4.096222,-0.7953575,0.135435,0.6906725,1.854968
436,-4.07493,-0.7983425,0.14552,0.68427,1.711776
437,-4.349358,-0.8813,0.1499,0.733365,1.8261
438,-4.267216,-0.8914025,0.077634,0.6538875,1.71986
439,-4.406036,-0.7599,0.158675,0.6911025,1.808726
440,-4.499272,-0.843425,0.096151,0.67672,1.64674
441,-4.432432,-0.88693,0.147255,0.701925,1.760796
442,-4.181194,-0.8520275,0.150055,0.727715,1.874916
443,-4.294092,-0.8623625,0.13076,0.6964,1.688126
444,-4.40872,-0.7832075,0.17904,0.709655,1.833316
445,-3.901422,-0.77513,0.1205,0.68434,1.839246
446,-4.136038,-0.7508775,0.121015,0.68932,1.827822
447,-4.353222,-0.7859175,0.114925,0.72368,1.965286
448,-4.151908,-0.8961425,0.0768255,0.65565,1.77453
449,-4.294006,-0.7856,0.16449,0.7356675,1.782324
450,-4.329022,-0.8533875,0.11681,0.66383,1.697446
451,-4.419442,-0.8094375,0.12286,0.67643,1.766516
452,-4.312246,-0.7836325,0.138715,0.68692,1.827746
453,-4.290256,-0.8613975,0.10662,0.687965,1.867842
454,-4.586368,-0.81621,0.15642,0.7003625,1.752784
455,-4.146212,-0.781245,0.104595,0.6702275,1.674682
456,-4.242296,-0.759295,0.162685,0.695545,1.742986
457,-4.265714,-0.838225,0.130195,0.6884675,1.81167
458,-4.288088,-0.8875325,0.11962,0.68054,1.706818
459,-4.405394,-0.801285,0.14249,0.69192,1.84681
