x,quantile_02,quantile_25,median,quantile_75,quantile_98
357,-3.955974,-1.3173,-0.096205,1.074725,3.502282
358,-3.752046,-1.2228,-0.113785,1.03975,3.576826
359,-4.008636,-1.246875,-0.132515,1.09855,3.428388
360,-4.027578,-1.2298,-0.123975,1.0681,3.672504
361,-4.010104,-1.262425,-0.1129,1.0688,3.400798
362,-4.21771,-1.262575,-0.0664705,1.0909,3.561358
363,-4.049284,-1.28795,-0.134935,1.1315,3.600098
364,-3.90081,-1.251075,-0.12544,1.0946,3.3899
365,-3.868608,-1.22465,-0.091455,1.067375,3.476338
366,-3.974144,-1.2481,-0.113635,1.09225,3.564588
367,-4.107382,-1.2066,-0.0739855,1.05205,3.542548
368,-3.940494,-1.260325,-0.098944,1.1412,3.702106
369,-4.194702,-1.29665,-0.12354,1.057325,3.52629
370,-3.7081,-1.243025,-0.12608,1.086375,3.670302
371,-4.113214,-1.2669,-0.13985,1.02115,3.750262
372,-4.00465,-1.323075,-0.13156,1.1152,3.56305
373,-4.007256,-1.26145,-0.101375,1.089375,3.71193
374,-4.119016,-1.3559,-0.131815,1.05255,3.676792
375,-3.943914,-1.270725,-0.106155,1.04575,3.770062
376,-4.089692,-1.3416,-0.097084,1.11735,3.663218
377,-3.79722,-1.279075,-0.140505,1.074925,3.421788
378,-4.149144,-1.3365,-0.107975,1.0988,3.480294
379,-4.146084,-1.30465,-0.10758,1.049625,3.46477
380,-3.982764,-1.352975,-0.13439,1.013325,3.508718
381,-4.045476,-1.358,-0.132515,1.017575,3.663342
382,-4.216012,-1.338225,-0.0838585,1.057825,3.527998
383,-4.286412,-1.3539,-0.150335,1.090475,3.542312
384,-4.150354,-1.35295,-0.164,1.08545,3.451634
385,-3.92247,-1.3522,-0.075013,1.0983,3.683414
386,-3.935278,-1.36755,-0.167555,1.095225,3.631368
387,-4.218682,-1.349225,-0.186625,1.0991,3.715196
388,-3.848094,-1.3283,-0.106845,1.12165,3.729534
389,-4.08086,-1.35365,-0.156505,0.994115,3.647808
390,-3.999008,-1.344675,-0.147295,1.068325,3.584026
391,-4.051226,-1.332625,-0.122305,1.081825,3.5809
392,-4.119106,-1.3841,-0.21428,1.0864,3.64913
393,-4.063222,-1.286925,-0.109735,1.101875,3.631826
394,-3.98636,-1.33215,-0.23489,1.026625,3.500694
395,-4.349926,-1.334575,-0.16156,1.063525,3.797644
396,-4.319088,-1.300975,-0.134885,1.05445,3.530224
397,-4.308066,-1.306075,-0.2062,0.975525,3.758592
398,-4.376598,-1.2719,-0.070201,1.1359,3.697146
399,-4.07623,-1.34515,-0.17169,1.018,3.51396
400,-4.25828,-1.374975,-0.21364,1.1052,3.556728
401,-4.046906,-1.24885,-0.109215,1.06325,3.436904
402,-4.325686,-1.39925,-0.179355,1.052975,3.579286
403,-4.21765,-1.3486,-0.114265,1.112375,3.66667
404,-4.155284,-1.3392,-0.154785,0.9635775,3.63854
405,-4.278414,-1.410875,-0.180715,1.071275,3.779352
406,-4.08185,-1.320825,-0.13308,1.02015,3.558396
407,-4.271004,-1.42235,-0.212935,1.04415,3.296952
408,-4.280414,-1.41825,-0.13311,1.14195,3.786864
409,-4.070142,-1.406025,-0.20234,1.001075,3.53748
410,-4.221808,-1.4173,-0.15968,1.054375,3.727348
411,-4.29389,-1.368875,-0.162075,1.051775,3.863054
412,-4.023694,-1.45305,-0.225185,0.9779575,3.734668
413,-3.938418,-1.40345,-0.152915,1.065375,3.636332
414,-4.060672,-1.3309,-0.17286,0.99539,3.851916
415,-4.037148,-1.391025,-0.173915,1.007825,3.547418
416,-4.01325,-1.352,-0.12233,1.07695,3.825248
417,-4.164324,-1.36345,-0.18845,1.021625,3.709226
418,-4.21756,-1.37935,-0.1823,1.1065,3.681724
419,-4.02628,-1.3515,-0.154255,1.074075,3.633508
420,-4.286646,-1.395775,-0.18813,1.02475,3.532646
421,-4.176642,-1.337425,-0.110425,1.075575,3.921706
422,-4.169292,-1.403425,-0.221905,1.067825,3.622808
423,-4.340158,-1.361575,-0.16322,1.10695,3.688042
424,-4.229538,-1.385125,-0.17837,1.122975,3.607068
425,-4.553428,-1.419975,-0.190015,1.083725,3.734656
426,-4.248768,-1.38515,-0.0645855,1.099575,3.624646
427,-4.39151,-1.4011,-0.21771,1.050325,3.765342
428,-4.496472,-1.39965,-0.11774,1.07165,3.576626
429,-4.194046,-1.35295,-0.14669,1.07765,3.714678
430,-4.100544,-1.47205,-0.16826,1.072425,3.78342
431,-4.120034,-1.3711,-0.13742,1.09255,3.68203
432,-3.98325,-1.4092,-0.197475,1.043225,3.834724
